Review ID,Product Key,Cust Key,Review Date,Rating,Verified Purchase
73104,677,2826,2025-10-18,5,Y
73105,1069,2827,2021-11-14,4,Y
73106,51,2827,2021-12-13,3,Y
73107,771,2827,2021-12-27,2,Y
73108,1030,2827,2022-01-13,4,Y
73109,964,2827,2022-02-21,5,Y
73110,243,2827,2022-03-21,4,Y
73111,1066,2827,2022-04-29,5,Y
73112,833,2827,2022-06-26,2,Y
73113,346,2827,2022-07-04,3,Y
73114,95,2827,2022-08-12,5,Y
73115,788,2827,2022-08-02,5,Y
73116,876,2827,2022-08-13,5,Y
73117,703,2827,2022-10-15,4,Y
73118,830,2827,2022-12-18,4,Y
73119,57,2827,2023-02-07,4,Y
73120,240,2827,2023-03-15,4,Y
73121,510,2827,2023-03-16,5,Y
73122,866,2827,2023-04-04,5,Y
73123,1038,2827,2023-04-10,4,Y
73124,876,2827,2023-06-24,5,Y
73125,1038,2827,2023-06-07,4,Y
73126,234,2827,2023-07-19,4,Y
73127,390,2827,2023-08-15,4,Y
73128,605,2827,2023-09-25,3,Y
73129,54,2827,2023-09-29,4,Y
73130,526,2827,2023-12-08,4,Y
73131,52,2827,2023-12-20,1,Y
73132,696,2827,2024-02-05,5,Y
73133,221,2827,2024-03-14,3,Y
73134,443,2827,2024-02-17,4,Y
73135,1093,2827,2024-04-05,4,Y
73136,1061,2827,2024-05-18,3,Y
73137,810,2827,2024-06-04,4,Y
73138,325,2827,2024-07-06,4,Y
73139,1083,2827,2024-07-19,4,Y
73140,496,2827,2024-08-29,3,Y
73141,561,2827,2025-01-23,3,Y
73142,382,2827,2025-02-22,4,Y
73143,288,2827,2025-03-11,3,Y
73144,598,2827,2025-02-18,3,Y
73145,254,2827,2025-03-15,2,Y
73146,78,2827,2025-04-15,4,Y
73147,391,2827,2025-05-22,5,Y
73148,429,2827,2025-06-16,3,Y
73149,1094,2827,2025-10-18,5,Y
73150,1052,2828,2021-12-03,4,Y
73151,890,2828,2022-01-14,4,Y
73152,782,2828,2022-01-17,1,Y
73153,812,2828,2022-04-02,3,Y
73154,368,2828,2022-05-10,4,Y
73155,1051,2828,2022-05-31,4,Y
73156,501,2828,2022-08-08,5,Y
73157,901,2828,2022-11-04,4,Y
73158,828,2828,2022-12-21,5,Y
73159,212,2828,2023-01-06,3,Y
73160,1062,2828,2023-01-05,4,Y
73161,897,2828,2023-02-25,5,Y
73162,239,2828,2023-03-01,4,Y
73163,825,2828,2023-03-26,5,Y
73164,656,2828,2023-04-10,3,Y
73165,189,2828,2023-04-01,5,Y
73166,980,2828,2023-10-29,5,Y
73167,864,2828,2023-11-14,3,Y
73168,845,2828,2023-12-30,3,Y
73169,450,2828,2024-01-03,4,Y
73170,451,2828,2024-02-04,5,Y
73171,1008,2828,2024-06-10,5,Y
73172,235,2828,2024-09-24,1,Y
73173,248,2828,2024-11-01,5,Y
73174,1069,2828,2025-08-27,5,Y
73175,507,2829,2021-12-01,3,Y
73176,183,2829,2022-03-20,2,Y
73177,862,2829,2022-07-15,3,Y
73178,182,2829,2022-07-13,4,Y
73179,1066,2829,2023-05-19,4,Y
73180,270,2829,2023-10-12,4,Y
73181,404,2829,2025-10-18,3,Y
73182,86,2830,2021-10-06,5,Y
73183,752,2830,2021-11-15,4,Y
73184,98,2830,2021-11-09,3,Y
73185,163,2830,2021-12-12,5,Y
73186,506,2830,2021-12-08,4,Y
73187,599,2830,2022-01-26,4,Y
73188,334,2830,2022-01-10,4,Y
73189,60,2830,2022-02-02,2,Y
73190,1031,2830,2022-03-02,5,Y
73191,494,2830,2022-04-23,5,Y
73192,737,2830,2022-06-18,4,Y
73193,33,2830,2022-07-11,3,Y
73194,1077,2830,2022-11-29,4,Y
73195,1019,2830,2022-12-12,5,Y
73196,322,2830,2023-02-02,3,Y
73197,164,2830,2023-10-17,4,Y
73198,451,2830,2024-06-30,4,Y
73199,1057,2831,2021-10-13,5,Y
73200,498,2831,2021-11-11,2,Y
73201,842,2831,2021-12-13,5,Y
73202,814,2831,2022-01-05,4,Y
73203,598,2831,2022-04-18,5,Y
73204,209,2831,2022-06-22,4,Y
73205,308,2831,2022-06-08,5,Y
73206,820,2831,2022-08-07,1,Y
73207,845,2831,2022-08-13,5,Y
73208,803,2831,2022-10-17,1,Y
73209,501,2831,2022-09-28,4,Y
73210,768,2831,2023-01-27,4,Y
73211,981,2831,2023-02-10,4,Y
73212,517,2831,2023-02-27,5,Y
73213,443,2831,2023-04-06,5,Y
73214,46,2831,2023-04-13,5,Y
73215,967,2831,2023-06-10,5,Y
73216,690,2831,2023-07-30,5,Y
73217,671,2831,2023-07-17,5,Y
73218,1009,2831,2025-09-23,5,Y
73219,1014,2831,2023-12-12,4,Y
73220,865,2831,2023-12-27,3,Y
73221,351,2831,2024-02-06,3,Y
73222,876,2831,2024-03-16,4,Y
73223,322,2831,2024-03-16,5,Y
73224,739,2831,2024-04-25,5,Y
73225,588,2831,2024-07-22,4,Y
73226,527,2831,2024-07-25,4,Y
73227,346,2831,2024-08-08,5,Y
73228,323,2831,2024-09-15,5,Y
73229,876,2831,2024-11-06,3,Y
73230,1071,2831,2024-11-18,5,Y
73231,227,2831,2024-11-26,5,Y
73232,642,2831,2024-12-26,1,Y
73233,925,2831,2025-01-16,5,Y
73234,1015,2831,2025-01-13,3,Y
73235,1079,2831,2025-03-14,4,Y
73236,988,2831,2025-05-25,5,Y
73237,723,2831,2025-05-21,5,Y
73238,1067,2831,2025-05-14,4,Y
73239,208,2831,2025-07-12,4,Y
73240,779,2831,2025-09-08,4,Y
73241,1029,2832,2021-09-30,5,Y
73242,307,2832,2021-10-12,5,Y
73243,837,2832,2021-10-29,3,Y
73244,131,2832,2021-11-14,3,Y
73245,302,2832,2021-12-24,5,Y
73246,95,2832,2022-02-07,4,Y
73247,270,2832,2022-02-19,1,Y
73248,380,2832,2022-04-17,4,Y
73249,774,2832,2022-06-02,4,Y
73250,18,2832,2022-06-07,5,Y
73251,794,2832,2022-06-04,3,Y
73252,482,2832,2022-11-21,5,Y
73253,883,2832,2022-12-09,5,Y
73254,606,2832,2023-01-10,4,Y
73255,558,2832,2023-03-11,3,Y
73256,1096,2832,2023-03-29,4,Y
73257,66,2832,2023-04-05,3,Y
73258,517,2832,2023-04-10,5,Y
73259,1075,2832,2023-06-06,3,Y
73260,494,2832,2023-06-19,4,Y
73261,477,2832,2023-08-01,2,Y
73262,855,2832,2023-08-14,5,Y
73263,701,2832,2025-08-28,4,Y
73264,1008,2832,2025-07-26,1,Y
73265,795,2832,2023-09-09,5,Y
73266,510,2832,2023-09-09,4,Y
73267,1052,2832,2023-09-13,3,Y
73268,1067,2832,2023-12-23,5,Y
73269,1018,2832,2024-01-17,3,Y
73270,288,2832,2024-05-13,5,Y
73271,703,2832,2024-05-26,4,Y
73272,451,2832,2024-05-24,5,Y
73273,441,2832,2024-06-03,4,Y
73274,1075,2832,2024-06-11,2,Y
73275,455,2832,2024-07-08,4,Y
73276,749,2832,2025-02-15,4,Y
73277,476,2832,2025-03-08,5,Y
73278,1013,2832,2025-06-08,5,Y
73279,40,2832,2025-07-29,3,Y
73280,497,2832,2025-10-18,3,Y
73281,833,2832,2025-10-07,2,Y
73282,264,2833,2021-10-03,4,Y
73283,1043,2833,2021-10-22,1,Y
73284,308,2833,2021-11-16,4,Y
73285,974,2833,2022-01-16,4,Y
73286,156,2833,2022-02-05,5,Y
73287,217,2833,2022-03-09,4,Y
73288,869,2833,2022-03-31,5,Y
73289,603,2833,2022-06-05,5,Y
73290,130,2833,2022-07-09,4,Y
73291,592,2833,2022-07-17,5,Y
73292,873,2833,2022-07-22,1,Y
73293,1014,2833,2022-08-01,4,Y
73294,321,2833,2022-09-07,4,Y
73295,441,2833,2022-09-29,5,Y
73296,1086,2833,2022-10-06,4,Y
73297,730,2833,2022-10-03,4,Y
73298,964,2833,2022-10-23,4,Y
73299,927,2833,2022-10-31,4,Y
73300,974,2833,2022-11-01,2,Y
73301,74,2833,2022-12-05,3,Y
73302,607,2833,2022-11-16,2,Y
73303,945,2833,2022-11-27,2,Y
73304,355,2833,2023-01-06,4,Y
73305,367,2833,2023-04-06,4,Y
73306,368,2833,2023-05-24,1,Y
73307,934,2833,2023-06-07,4,Y
73308,1024,2833,2023-06-21,4,Y
73309,921,2833,2025-07-28,4,Y
73310,1084,2833,2023-07-27,5,Y
73311,208,2833,2023-11-17,1,Y
73312,320,2833,2024-02-16,4,Y
73313,507,2833,2024-05-04,3,Y
73314,54,2833,2024-05-11,4,Y
73315,483,2833,2024-06-04,4,Y
73316,357,2833,2024-08-30,5,Y
73317,208,2833,2024-11-10,5,Y
73318,449,2833,2025-01-02,5,Y
73319,865,2833,2025-01-09,5,Y
73320,345,2833,2025-02-06,5,Y
73321,617,2833,2025-01-14,5,Y
73322,248,2833,2025-04-05,4,Y
73323,660,2833,2025-03-25,4,Y
73324,476,2833,2025-05-17,5,Y
73325,66,2833,2025-10-18,5,Y
73326,505,2833,2025-10-18,2,Y
73327,104,2834,2021-10-09,4,Y
73328,484,2834,2021-11-16,5,Y
73329,470,2834,2021-12-19,3,Y
73330,723,2834,2022-01-09,2,Y
73331,883,2834,2022-03-10,4,Y
73332,727,2834,2022-03-28,4,Y
73333,1023,2834,2022-10-31,4,Y
73334,501,2834,2022-11-25,3,Y
73335,58,2834,2023-01-29,4,Y
73336,704,2834,2023-02-03,3,Y
73337,297,2834,2023-03-03,4,Y
73338,745,2834,2023-05-26,2,Y
73339,322,2834,2023-12-14,4,Y
73340,1061,2834,2024-03-07,5,Y
73341,1093,2834,2024-04-10,5,Y
73342,420,2834,2025-10-12,4,Y
73343,1008,2834,2025-10-18,5,Y
73344,845,2835,2021-10-06,3,Y
73345,528,2835,2021-10-25,5,Y
73346,510,2835,2021-11-19,5,Y
73347,734,2835,2022-02-01,4,Y
73348,201,2835,2022-02-12,4,Y
73349,499,2835,2022-03-31,3,Y
73350,1062,2835,2022-03-27,4,Y
73351,481,2835,2022-08-14,4,Y
73352,507,2835,2022-07-16,5,Y
73353,544,2835,2022-09-24,4,Y
73354,1079,2835,2022-12-23,5,Y
73355,46,2835,2023-02-27,5,Y
73356,985,2835,2023-04-08,3,Y
73357,497,2835,2023-05-16,5,Y
73358,1059,2835,2025-09-19,4,Y
73359,684,2835,2025-10-05,4,Y
73360,46,2835,2023-12-19,4,Y
73361,1059,2835,2023-12-04,4,Y
73362,533,2835,2023-12-20,5,Y
73363,988,2835,2024-02-03,1,Y
73364,860,2835,2024-03-04,2,Y
73365,535,2835,2024-03-31,5,Y
73366,864,2835,2024-04-15,5,Y
73367,964,2835,2024-04-08,5,Y
73368,366,2835,2024-04-22,4,Y
73369,78,2835,2024-05-18,4,Y
73370,833,2835,2024-07-08,3,Y
73371,189,2835,2024-08-30,4,Y
73372,284,2835,2024-09-15,1,Y
73373,65,2835,2024-09-19,4,Y
73374,378,2836,2021-11-18,5,Y
73375,230,2836,2021-11-24,2,Y
73376,327,2836,2022-02-14,4,Y
73377,372,2836,2022-04-03,5,Y
73378,320,2836,2022-05-14,3,Y
73379,392,2836,2022-06-27,3,Y
73380,914,2836,2022-06-22,5,Y
73381,1043,2836,2022-07-16,2,Y
73382,723,2836,2022-08-09,3,Y
73383,842,2836,2022-07-25,4,Y
73384,176,2836,2022-11-09,2,Y
73385,837,2836,2022-11-18,5,Y
73386,490,2836,2023-01-09,4,Y
73387,255,2836,2023-02-13,5,Y
73388,1077,2836,2023-01-14,5,Y
73389,81,2836,2023-03-24,3,Y
73390,323,2836,2023-05-21,4,Y
73391,494,2836,2023-06-06,5,Y
73392,1053,2836,2023-06-15,4,Y
73393,277,2836,2023-06-26,4,Y
73394,509,2836,2023-06-20,4,Y
73395,499,2836,2023-12-15,5,Y
73396,596,2836,2023-12-01,4,Y
73397,631,2836,2024-01-07,4,Y
73398,789,2836,2024-03-22,5,Y
73399,66,2836,2024-03-27,5,Y
73400,77,2836,2024-05-23,5,Y
73401,531,2836,2024-05-13,3,Y
73402,208,2836,2024-09-01,5,Y
73403,208,2836,2024-08-29,5,Y
73404,248,2836,2024-09-16,5,Y
73405,603,2836,2024-10-17,4,Y
73406,360,2836,2024-09-25,5,Y
73407,825,2836,2024-10-31,5,Y
73408,710,2836,2025-01-03,5,Y
73409,188,2836,2025-01-08,3,Y
73410,834,2838,2021-08-24,5,Y
73411,334,2838,2021-09-30,4,Y
73412,465,2838,2021-09-15,4,Y
73413,740,2838,2022-01-18,4,Y
73414,991,2838,2022-03-22,1,Y
73415,996,2838,2022-04-18,4,Y
73416,171,2838,2022-05-09,3,Y
73417,681,2838,2022-04-29,3,Y
73418,821,2838,2022-06-05,5,Y
73419,876,2838,2022-08-23,4,Y
73420,814,2838,2022-08-22,5,Y
73421,651,2838,2022-10-31,3,Y
73422,179,2838,2022-10-26,4,Y
73423,510,2838,2022-11-24,5,Y
73424,995,2838,2022-12-24,5,Y
73425,1043,2838,2023-03-19,1,Y
73426,930,2838,2023-03-25,4,Y
73427,518,2838,2023-05-04,5,Y
73428,603,2838,2023-05-17,5,Y
73429,315,2838,2023-07-18,1,Y
73430,980,2838,2023-07-23,5,Y
73431,1062,2838,2023-09-19,4,Y
73432,165,2838,2023-10-15,5,Y
73433,230,2838,2023-11-03,4,Y
73434,842,2838,2023-11-03,5,Y
73435,1023,2838,2023-11-08,3,Y
73436,883,2838,2024-01-12,4,Y
73437,195,2838,2024-01-23,4,Y
73438,248,2838,2024-02-29,5,Y
73439,357,2838,2024-02-28,5,Y
73440,873,2838,2024-04-03,2,Y
73441,65,2838,2024-04-22,5,Y
73442,788,2838,2024-08-13,5,Y
73443,935,2838,2024-08-10,4,Y
73444,574,2838,2024-09-07,4,Y
73445,814,2838,2024-10-13,5,Y
73446,903,2838,2024-10-22,5,Y
73447,967,2838,2024-11-14,5,Y
73448,1036,2838,2024-11-04,5,Y
73449,891,2838,2025-02-02,5,Y
73450,611,2838,2025-02-11,4,Y
73451,1062,2838,2025-01-29,4,Y
73452,652,2838,2025-02-24,4,Y
73453,248,2838,2025-04-13,5,Y
73454,842,2838,2025-04-09,1,Y
73455,416,2838,2025-06-18,5,Y
73456,1074,2838,2025-09-12,3,Y
73457,517,2838,2025-09-16,5,Y
73458,927,2839,2021-11-09,4,Y
73459,1042,2839,2021-11-28,5,Y
73460,704,2839,2022-03-04,4,Y
73461,721,2839,2022-03-05,4,Y
73462,713,2839,2022-04-20,5,Y
73463,1061,2839,2022-05-29,3,Y
73464,455,2839,2022-07-04,5,Y
73465,545,2839,2022-06-14,3,Y
73466,562,2839,2022-07-06,4,Y
73467,864,2839,2022-07-12,5,Y
73468,964,2839,2022-09-09,4,Y
73469,532,2839,2022-10-12,4,Y
73470,590,2839,2022-09-19,4,Y
73471,1044,2839,2022-09-29,4,Y
73472,380,2839,2022-11-17,4,Y
73473,886,2839,2022-11-11,4,Y
73474,921,2839,2022-11-07,5,Y
73475,994,2839,2022-12-14,2,Y
73476,956,2839,2022-12-10,5,Y
73477,657,2839,2023-02-15,5,Y
73478,1074,2839,2023-06-20,5,Y
73479,598,2839,2023-07-01,5,Y
73480,1087,2839,2023-07-28,3,Y
73481,205,2839,2023-07-21,4,Y
73482,935,2839,2025-10-09,3,Y
73483,890,2839,2023-10-07,5,Y
73484,173,2839,2024-01-10,5,Y
73485,372,2839,2024-02-10,3,Y
73486,782,2839,2024-04-16,1,Y
73487,398,2839,2024-06-12,5,Y
73488,288,2839,2024-07-24,4,Y
73489,657,2839,2024-11-22,4,Y
73490,551,2839,2025-01-06,5,Y
73491,308,2839,2025-02-06,4,Y
73492,545,2839,2025-02-27,5,Y
73493,66,2839,2025-05-30,4,Y
73494,263,2839,2025-06-12,5,Y
73495,380,2839,2025-08-31,3,Y
73496,372,2839,2025-08-26,4,Y
73497,4,2841,2021-10-19,4,Y
73498,325,2841,2021-10-31,3,Y
73499,1031,2841,2021-11-22,3,Y
73500,417,2841,2021-12-23,4,Y
73501,1055,2841,2022-01-26,5,Y
73502,632,2841,2022-02-05,5,Y
73503,598,2841,2022-03-11,5,Y
73504,1048,2841,2022-03-17,4,Y
73505,640,2841,2022-04-17,5,Y
73506,1096,2841,2022-03-31,4,Y
73507,66,2841,2022-04-13,4,Y
73508,727,2841,2022-09-01,4,Y
73509,327,2841,2022-10-25,4,Y
73510,956,2841,2022-11-04,5,Y
73511,545,2841,2022-12-14,4,Y
73512,466,2841,2023-02-08,5,Y
73513,329,2841,2023-04-03,4,Y
73514,1096,2841,2023-04-20,4,Y
73515,1064,2841,2023-06-22,5,Y
73516,760,2841,2023-09-14,4,Y
73517,40,2841,2023-11-03,5,Y
73518,560,2841,2023-11-04,2,Y
73519,322,2841,2024-01-22,5,Y
73520,935,2841,2024-01-11,5,Y
73521,913,2841,2024-01-18,5,Y
73522,1062,2841,2024-02-10,3,Y
73523,382,2841,2024-02-28,3,Y
73524,301,2841,2024-04-30,3,Y
73525,263,2841,2024-05-31,4,Y
73526,1026,2841,2024-06-21,3,Y
73527,349,2841,2024-06-28,4,Y
73528,1033,2841,2024-10-08,5,Y
73529,971,2841,2024-11-05,5,Y
73530,964,2841,2024-12-10,4,Y
73531,349,2841,2024-12-23,3,Y
73532,560,2841,2025-01-07,5,Y
73533,745,2841,2025-02-18,3,Y
73534,195,2841,2025-02-09,5,Y
73535,1055,2841,2025-04-16,4,Y
73536,1084,2841,2025-05-15,3,Y
73537,350,2841,2025-05-08,5,Y
73538,1052,2841,2025-06-22,4,Y
73539,528,2841,2025-07-04,5,Y
73540,130,2841,2025-10-06,3,Y
73541,497,2841,2025-10-18,4,Y
73542,786,2841,2025-10-18,4,Y
73543,1052,2841,2025-10-18,4,Y
73544,3,2842,2022-03-15,5,Y
73545,378,2842,2022-07-27,4,Y
73546,1029,2842,2022-09-16,1,Y
73547,392,2842,2022-11-12,4,Y
73548,1075,2842,2024-05-13,5,Y
73549,131,2842,2024-06-05,5,Y
73550,451,2842,2024-12-10,1,Y
73551,1008,2842,2025-06-01,5,Y
73552,98,2844,2021-09-13,4,Y
73553,199,2844,2021-11-10,4,Y
73554,580,2844,2021-12-29,5,Y
73555,510,2844,2022-03-21,4,Y
73556,363,2844,2022-05-27,2,Y
73557,611,2844,2022-07-30,5,Y
73558,723,2844,2022-10-16,4,Y
73559,1092,2844,2022-10-20,5,Y
73560,354,2844,2022-11-26,5,Y
73561,937,2844,2022-12-29,3,Y
73562,327,2844,2023-01-29,4,Y
73563,1017,2844,2023-03-05,4,Y
73564,635,2844,2023-04-16,4,Y
73565,308,2844,2023-05-10,5,Y
73566,346,2844,2023-05-24,4,Y
73567,935,2844,2023-04-28,5,Y
73568,363,2844,2023-07-18,4,Y
73569,517,2844,2025-09-11,5,Y
73570,802,2844,2025-09-28,3,Y
73571,926,2844,2023-09-21,3,Y
73572,74,2844,2023-11-28,4,Y
73573,349,2844,2023-12-24,4,Y
73574,221,2844,2023-12-14,5,Y
73575,333,2844,2023-12-31,1,Y
73576,351,2844,2024-02-15,2,Y
73577,574,2844,2024-03-18,4,Y
73578,582,2844,2024-04-08,4,Y
73579,656,2844,2024-04-17,4,Y
73580,814,2844,2024-05-07,4,Y
73581,926,2844,2024-05-29,4,Y
73582,739,2844,2024-06-29,4,Y
73583,585,2844,2024-07-21,4,Y
73584,739,2844,2024-07-09,5,Y
73585,1058,2844,2024-08-18,5,Y
73586,179,2844,2024-11-02,5,Y
73587,1041,2844,2024-11-08,4,Y
73588,937,2844,2025-02-01,2,Y
73589,440,2844,2025-03-30,5,Y
73590,669,2844,2025-04-30,5,Y
73591,918,2844,2025-07-01,4,Y
73592,322,2844,2025-09-03,5,Y
73593,739,2844,2025-10-18,3,Y
73594,201,2844,2025-10-18,4,Y
73595,784,2844,2025-10-18,4,Y
73596,87,2845,2024-01-12,4,Y
73597,688,2845,2024-03-15,5,Y
73598,746,2845,2024-04-21,4,Y
73599,314,2846,2021-10-03,5,Y
73600,104,2846,2021-10-19,5,Y
73601,323,2846,2021-11-23,5,Y
73602,821,2846,2021-11-25,5,Y
73603,1051,2846,2021-11-21,4,Y
73604,212,2846,2021-11-22,5,Y
73605,508,2846,2022-01-11,5,Y
73606,451,2846,2022-02-28,5,Y
73607,109,2846,2022-06-12,5,Y
73608,895,2846,2022-07-31,5,Y
73609,219,2846,2022-08-03,2,Y
73610,926,2846,2022-09-29,5,Y
73611,4,2846,2022-09-27,5,Y
73612,1009,2846,2022-10-27,5,Y
73613,619,2846,2022-11-17,1,Y
73614,631,2846,2023-01-18,3,Y
73615,1086,2846,2023-01-13,5,Y
73616,652,2846,2023-02-08,4,Y
73617,517,2846,2023-03-17,5,Y
73618,334,2846,2023-04-30,5,Y
73619,924,2846,2023-07-16,4,Y
73620,417,2846,2025-08-26,5,Y
73621,1009,2846,2025-08-21,5,Y
73622,171,2846,2023-08-22,3,Y
73623,354,2846,2023-11-30,4,Y
73624,568,2846,2023-12-26,4,Y
73625,574,2846,2023-12-18,5,Y
73626,807,2846,2023-12-26,5,Y
73627,788,2846,2024-02-11,3,Y
73628,903,2846,2024-03-20,3,Y
73629,208,2846,2024-04-21,3,Y
73630,780,2846,2024-04-28,3,Y
73631,1046,2846,2024-04-23,4,Y
73632,326,2846,2024-07-06,4,Y
73633,886,2846,2024-10-13,4,Y
73634,184,2846,2024-10-16,4,Y
73635,497,2846,2024-11-24,3,Y
73636,1075,2846,2024-11-05,4,Y
73637,1072,2846,2024-11-27,1,Y
73638,497,2846,2025-01-09,3,Y
73639,837,2846,2025-02-04,4,Y
73640,964,2846,2025-02-05,4,Y
73641,988,2846,2025-03-15,2,Y
73642,346,2846,2025-06-05,5,Y
73643,449,2846,2025-05-17,1,Y
73644,517,2846,2025-05-22,5,Y
73645,66,2846,2025-06-29,5,Y
73646,339,2846,2025-07-09,5,Y
73647,1039,2846,2025-08-23,3,Y
73648,943,2846,2025-08-01,3,Y
73649,980,2846,2025-09-11,3,Y
73650,218,2846,2025-09-06,4,Y
73651,407,2846,2025-10-18,3,Y
73652,981,2846,2025-10-15,3,Y
73653,3,2847,2021-09-01,5,Y
73654,991,2847,2021-09-12,4,Y
73655,176,2847,2021-10-08,4,Y
73656,507,2847,2021-10-31,5,Y
73657,596,2847,2022-01-14,5,Y
73658,1079,2847,2022-02-18,5,Y
73659,1064,2847,2022-03-10,1,Y
73660,320,2847,2022-03-30,3,Y
73661,1083,2847,2022-04-24,5,Y
73662,540,2847,2022-06-04,3,Y
73663,475,2847,2022-06-07,4,Y
73664,900,2847,2022-09-29,5,Y
73665,1062,2847,2022-10-20,4,Y
73666,511,2847,2022-12-13,4,Y
73667,276,2847,2023-02-17,3,Y
73668,904,2847,2023-02-09,2,Y
73669,508,2847,2023-04-05,4,Y
73670,903,2847,2023-04-30,5,Y
73671,843,2847,2025-09-06,4,Y
73672,157,2847,2023-10-24,3,Y
73673,871,2847,2023-11-20,4,Y
73674,330,2847,2024-01-23,3,Y
73675,308,2847,2024-05-07,4,Y
73676,845,2848,2021-10-31,5,Y
73677,697,2848,2021-12-15,3,Y
73678,33,2848,2022-01-04,5,Y
73679,723,2848,2022-01-29,4,Y
73680,250,2848,2022-03-06,4,Y
73681,255,2848,2022-03-09,4,Y
73682,323,2848,2022-04-01,2,Y
73683,1053,2848,2022-03-23,3,Y
73684,154,2848,2022-04-07,3,Y
73685,1075,2848,2022-06-21,4,Y
73686,269,2848,2022-08-16,5,Y
73687,346,2848,2022-08-24,3,Y
73688,182,2848,2022-10-04,3,Y
73689,697,2848,2022-10-21,3,Y
73690,927,2848,2022-10-13,4,Y
73691,159,2848,2022-11-05,5,Y
73692,449,2848,2022-11-18,5,Y
73693,323,2848,2022-11-20,4,Y
73694,1091,2848,2022-12-12,4,Y
73695,890,2848,2022-12-11,5,Y
73696,759,2848,2023-01-29,5,Y
73697,1083,2848,2023-01-31,4,Y
73698,292,2848,2023-03-29,4,Y
73699,255,2848,2023-04-14,2,Y
73700,715,2848,2023-05-15,4,Y
73701,988,2848,2023-06-12,5,Y
73702,481,2848,2023-06-09,4,Y
73703,393,2848,2023-08-09,5,Y
73704,570,2848,2025-09-17,4,Y
73705,905,2848,2023-10-04,5,Y
73706,58,2848,2023-12-06,1,Y
73707,46,2848,2024-04-17,4,Y
73708,984,2848,2024-04-29,4,Y
73709,672,2848,2024-12-05,5,Y
73710,420,2848,2024-12-16,4,Y
73711,338,2848,2025-03-10,5,Y
73712,461,2848,2025-02-15,4,Y
73713,341,2848,2025-03-13,4,Y
73714,897,2848,2025-05-16,2,Y
73715,398,2848,2025-08-16,5,Y
73716,529,2849,2021-09-17,3,Y
73717,143,2849,2021-10-09,5,Y
73718,162,2849,2021-09-28,5,Y
73719,598,2849,2021-11-05,4,Y
73720,436,2849,2021-12-10,4,Y
73721,806,2849,2022-03-23,3,Y
73722,1046,2849,2022-04-17,5,Y
73723,1018,2849,2022-04-21,5,Y
73724,278,2849,2022-06-22,4,Y
73725,39,2849,2022-08-09,4,Y
73726,208,2849,2022-08-25,5,Y
73727,288,2849,2022-10-21,3,Y
73728,346,2849,2022-11-05,3,Y
73729,1008,2849,2022-12-16,3,Y
73730,572,2849,2023-02-04,4,Y
73731,760,2849,2023-02-04,1,Y
73732,57,2849,2023-04-22,3,Y
73733,24,2849,2023-05-20,3,Y
73734,333,2849,2023-05-15,5,Y
73735,578,2849,2023-06-03,1,Y
73736,465,2849,2023-05-26,4,Y
73737,549,2849,2023-08-28,5,Y
73738,862,2849,2023-09-24,4,Y
73739,389,2849,2023-12-01,4,Y
73740,1066,2849,2024-02-16,4,Y
73741,786,2849,2024-05-17,1,Y
73742,924,2849,2024-06-28,5,Y
73743,630,2849,2024-07-19,5,Y
73744,1077,2849,2024-08-18,5,Y
73745,643,2849,2024-10-06,5,Y
73746,135,2849,2024-10-28,5,Y
73747,989,2849,2025-01-16,4,Y
73748,1062,2849,2025-02-28,3,Y
73749,858,2849,2025-05-05,3,Y
73750,874,2849,2025-06-07,3,Y
73751,308,2849,2025-08-03,4,Y
73752,1095,2849,2025-07-16,1,Y
73753,1041,2849,2025-09-07,3,Y
73754,572,2849,2025-09-24,4,Y
73755,285,2850,2021-09-16,4,Y
73756,1055,2850,2021-09-24,3,Y
73757,980,2850,2022-02-24,1,Y
73758,1075,2850,2022-03-26,4,Y
73759,723,2850,2022-03-28,5,Y
73760,1075,2850,2022-04-30,5,Y
73761,924,2850,2022-05-02,1,Y
73762,585,2850,2022-07-01,4,Y
73763,508,2850,2022-07-23,5,Y
73764,285,2850,2022-10-04,5,Y
73765,392,2850,2022-10-05,5,Y
73766,1029,2850,2022-10-22,5,Y
73767,313,2850,2022-10-07,4,Y
73768,11,2850,2022-10-20,5,Y
73769,308,2850,2022-11-22,3,Y
73770,795,2850,2022-11-29,4,Y
73771,534,2850,2023-01-30,4,Y
73772,322,2850,2023-01-13,5,Y
73773,351,2850,2023-02-28,5,Y
73774,790,2852,2021-09-13,4,Y
73775,443,2852,2021-10-12,2,Y
73776,847,2852,2021-11-04,3,Y
73777,182,2852,2021-12-04,4,Y
73778,501,2852,2021-12-15,4,Y
73779,907,2852,2021-12-14,2,Y
73780,475,2852,2021-12-17,4,Y
73781,744,2852,2021-12-13,4,Y
73782,868,2852,2022-03-13,4,Y
73783,887,2852,2022-05-20,1,Y
73784,1066,2852,2022-07-03,5,Y
73785,1061,2852,2022-08-18,3,Y
73786,672,2852,2022-10-05,4,Y
73787,263,2852,2022-11-05,5,Y
73788,277,2852,2022-12-01,2,Y
73789,957,2852,2022-11-18,4,Y
73790,1077,2852,2022-11-19,5,Y
73791,323,2852,2023-02-04,4,Y
73792,918,2852,2023-02-12,3,Y
73793,521,2852,2023-02-11,4,Y
73794,509,2852,2023-03-25,5,Y
73795,926,2852,2023-03-04,4,Y
