Store Key,Date Key,Store Visits
885,2023-08-15,3
885,2023-08-16,3
885,2023-08-17,3
885,2023-08-18,4
885,2023-08-19,3
885,2023-08-20,3
885,2023-08-21,5
885,2023-08-22,3
885,2023-08-23,3
885,2023-08-24,3
885,2023-08-25,3
885,2023-08-26,3
885,2023-08-27,5
885,2023-08-28,3
885,2023-08-29,3
885,2023-08-30,3
885,2023-08-31,11
885,2023-09-01,3
885,2023-09-02,3
885,2023-09-03,3
885,2023-09-04,3
885,2023-09-05,4
885,2023-09-06,5
885,2023-09-07,4
885,2023-09-08,10
885,2023-09-09,3
885,2023-09-10,4
885,2023-09-11,3
885,2023-09-12,3
885,2023-09-13,3
885,2023-09-14,3
885,2023-09-15,3
885,2023-09-16,3
885,2023-09-17,4
885,2023-09-18,3
885,2023-09-19,4
885,2023-09-20,3
885,2023-09-21,4
885,2023-09-22,3
885,2023-09-23,3
885,2023-09-24,5
885,2023-09-25,4
885,2023-09-26,8
885,2023-09-27,3
885,2023-09-28,5
885,2023-09-29,3
885,2023-09-30,3
885,2023-10-01,3
885,2023-10-02,3
885,2023-10-03,7
885,2023-10-04,4
885,2023-10-05,3
885,2023-10-06,3
885,2023-10-07,4
885,2023-10-08,8
885,2023-10-09,4
885,2023-10-10,3
885,2023-10-11,3
885,2023-10-12,4
885,2023-10-13,3
885,2023-10-14,3
885,2023-10-15,3
885,2023-10-16,8
885,2023-10-17,3
885,2023-10-18,4
885,2023-10-19,4
885,2023-10-20,5
885,2023-10-21,3
885,2023-10-22,3
885,2023-10-23,4
885,2023-10-24,3
885,2023-10-25,4
885,2023-10-26,3
885,2023-10-27,3
885,2023-10-28,3
885,2023-10-29,3
885,2023-10-30,4
885,2023-10-31,8
885,2023-11-01,4
885,2023-11-02,3
885,2023-11-03,3
885,2023-11-04,3
885,2023-11-05,4
885,2023-11-06,3
885,2023-11-07,3
885,2023-11-08,11
885,2023-11-09,4
885,2023-11-10,3
885,2023-11-11,4
885,2023-11-12,3
885,2023-11-13,4
885,2023-11-14,11
885,2023-11-15,8
885,2023-11-16,5
885,2023-11-17,4
885,2023-11-18,3
885,2023-11-19,3
885,2023-11-20,3
885,2023-11-21,3
885,2023-11-22,4
885,2023-11-23,4
885,2023-11-24,5
885,2023-11-25,4
885,2023-11-26,3
885,2023-11-27,3
885,2023-11-28,3
885,2023-11-29,4
885,2023-11-30,11
885,2023-12-01,3
885,2023-12-02,3
885,2023-12-03,4
885,2023-12-04,4
885,2023-12-05,3
885,2023-12-06,3
885,2023-12-07,4
885,2023-12-08,3
885,2023-12-09,3
885,2023-12-10,3
885,2023-12-11,3
885,2023-12-12,4
885,2023-12-13,5
885,2023-12-14,4
885,2023-12-15,3
885,2023-12-16,4
885,2023-12-17,7
885,2023-12-18,4
885,2023-12-19,3
885,2023-12-20,13
885,2023-12-21,9
885,2023-12-22,3
885,2023-12-23,5
885,2023-12-24,4
885,2023-12-25,5
885,2023-12-26,3
885,2023-12-27,9
885,2023-12-28,4
885,2023-12-29,4
885,2023-12-30,3
885,2023-12-31,9
885,2024-01-01,3
885,2024-01-02,4
885,2024-01-03,4
885,2024-01-04,9
885,2024-01-05,3
885,2024-01-06,7
885,2024-01-07,3
885,2024-01-08,4
885,2024-01-09,9
885,2024-01-10,3
885,2024-01-11,11
885,2024-01-12,3
885,2024-01-13,4
885,2024-01-14,5
885,2024-01-15,3
885,2024-01-16,3
885,2024-01-17,12
885,2024-01-18,8
885,2024-01-19,3
885,2024-01-20,10
885,2024-01-21,4
885,2024-01-22,3
885,2024-01-23,4
885,2024-01-24,7
885,2024-01-25,4
885,2024-01-26,4
885,2024-01-27,3
885,2024-01-28,3
885,2024-01-29,3
885,2024-01-30,4
885,2024-01-31,13
885,2024-02-01,4
885,2024-02-02,9
885,2024-02-03,3
885,2024-02-04,3
885,2024-02-05,3
885,2024-02-06,7
885,2024-02-07,7
885,2024-02-08,4
885,2024-02-09,8
885,2024-02-10,3
885,2024-02-11,3
885,2024-02-12,5
885,2024-02-13,5
885,2024-02-14,8
885,2024-02-15,8
885,2024-02-16,3
885,2024-02-17,3
885,2024-02-18,3
885,2024-02-19,5
885,2024-02-20,4
885,2024-02-21,7
885,2024-02-22,4
885,2024-02-23,3
885,2024-02-24,5
885,2024-02-25,3
885,2024-02-26,3
885,2024-02-27,3
885,2024-02-28,8
885,2024-02-29,9
885,2024-03-01,4
885,2024-03-02,3
885,2024-03-03,3
885,2024-03-04,4
885,2024-03-05,3
885,2024-03-06,3
885,2024-03-07,9
885,2024-03-08,3
885,2024-03-09,3
885,2024-03-10,3
885,2024-03-11,4
885,2024-03-12,9
885,2024-03-13,5
885,2024-03-14,4
885,2024-03-15,10
885,2024-03-16,3
885,2024-03-17,3
885,2024-03-18,3
885,2024-03-19,12
885,2024-03-20,4
885,2024-03-21,11
885,2024-03-22,5
885,2024-03-23,3
885,2024-03-24,3
885,2024-03-25,9
885,2024-03-26,3
885,2024-03-27,5
885,2024-03-28,8
885,2024-03-29,5
885,2024-03-30,4
885,2024-03-31,3
885,2024-04-01,3
885,2024-04-02,7
885,2024-04-03,10
885,2024-04-04,4
885,2024-04-05,4
885,2024-04-06,5
885,2024-04-07,3
885,2024-04-08,3
885,2024-04-09,7
885,2024-04-10,4
885,2024-04-11,5
885,2024-04-12,3
885,2024-04-13,4
885,2024-04-14,3
885,2024-04-15,3
885,2024-04-16,5
885,2024-04-17,8
885,2024-04-18,4
885,2024-04-19,4
885,2024-04-20,4
885,2024-04-21,3
885,2024-04-22,5
885,2024-04-23,3
885,2024-04-24,4
885,2024-04-25,3
885,2024-04-26,3
885,2024-04-27,5
885,2024-04-28,7
885,2024-04-29,3
885,2024-04-30,13
885,2024-05-01,7
885,2024-05-02,3
885,2024-05-03,3
885,2024-05-04,5
885,2024-05-05,8
885,2024-05-06,11
885,2024-05-07,9
885,2024-05-08,3
885,2024-05-09,3
885,2024-05-10,5
885,2024-05-11,3
885,2024-05-12,4
885,2024-05-13,4
885,2024-05-14,9
885,2024-05-15,3
885,2024-05-16,3
885,2024-05-17,4
885,2024-05-18,3
885,2024-05-19,3
885,2024-05-20,3
885,2024-05-21,15
885,2024-05-22,6
885,2024-05-23,3
885,2024-05-24,3
885,2024-05-25,4
885,2024-05-26,5
885,2024-05-27,5
885,2024-05-28,11
885,2024-05-29,8
885,2024-05-30,9
885,2024-05-31,5
885,2024-06-01,3
885,2024-06-02,3
885,2024-06-03,3
885,2024-06-04,3
885,2024-06-05,4
885,2024-06-06,11
885,2024-06-07,3
885,2024-06-08,5
885,2024-06-09,3
885,2024-06-10,3
885,2024-06-11,4
885,2024-06-12,5
885,2024-06-13,3
885,2024-06-14,3
885,2024-06-15,3
885,2024-06-16,3
885,2024-06-17,4
885,2024-06-18,4
885,2024-06-19,3
885,2024-06-20,7
885,2024-06-21,5
885,2024-06-22,3
885,2024-06-23,4
885,2024-06-24,4
885,2024-06-25,4
885,2024-06-26,3
885,2024-06-27,10
885,2024-06-28,4
885,2024-06-29,3
885,2024-06-30,7
885,2024-07-01,7
885,2024-07-02,3
885,2024-07-03,3
885,2024-07-04,5
885,2024-07-05,8
885,2024-07-06,5
885,2024-07-07,3
885,2024-07-08,9
885,2024-07-09,3
885,2024-07-10,4
885,2024-07-11,3
885,2024-07-12,5
885,2024-07-13,4
885,2024-07-14,3
885,2024-07-15,4
885,2024-07-16,3
885,2024-07-17,3
885,2024-07-18,3
885,2024-07-19,4
885,2024-07-20,7
885,2024-07-21,5
885,2024-07-22,3
885,2024-07-23,3
885,2024-07-24,3
885,2024-07-25,5
885,2024-07-26,3
885,2024-07-27,5
885,2024-07-28,8
885,2024-07-29,4
885,2024-07-30,3
885,2024-07-31,3
885,2024-08-01,3
885,2024-08-02,9
885,2024-08-03,9
885,2024-08-04,12
885,2024-08-05,3
885,2024-08-06,3
885,2024-08-07,3
885,2024-08-08,7
885,2024-08-09,5
885,2024-08-10,3
885,2024-08-11,7
885,2024-08-12,4
885,2024-08-13,3
885,2024-08-14,3
885,2024-08-15,3
885,2024-08-16,7
885,2024-08-17,7
885,2024-08-18,3
885,2024-08-19,4
885,2024-08-20,4
885,2024-08-21,3
885,2024-08-22,12
885,2024-08-23,3
885,2024-08-24,9
885,2024-08-25,3
885,2024-08-26,3
885,2024-08-27,5
885,2024-08-28,5
885,2024-08-29,4
885,2024-08-30,3
885,2024-08-31,8
885,2024-09-01,4
885,2024-09-02,6
885,2024-09-03,5
885,2024-09-04,3
885,2024-09-05,3
885,2024-09-06,4
885,2024-09-07,8
885,2024-09-08,3
885,2024-09-09,3
885,2024-09-10,4
885,2024-09-11,3
885,2024-09-12,3
885,2024-09-13,3
885,2024-09-14,7
885,2024-09-15,3
885,2024-09-16,3
885,2024-09-17,3
885,2024-09-18,3
885,2024-09-19,3
885,2024-09-20,4
885,2024-09-21,4
885,2024-09-22,9
885,2024-09-23,3
885,2024-09-24,3
885,2024-09-25,3
885,2024-09-26,3
885,2024-09-27,7
885,2024-09-28,4
885,2024-09-29,8
885,2024-09-30,3
885,2024-10-01,3
885,2024-10-02,3
885,2024-10-03,3
885,2024-10-04,4
885,2024-10-05,9
885,2024-10-06,3
885,2024-10-07,3
885,2024-10-08,5
885,2024-10-09,5
885,2024-10-10,3
885,2024-10-11,4
885,2024-10-12,4
885,2024-10-13,3
885,2024-10-14,4
885,2024-10-15,5
885,2024-10-16,3
885,2024-10-17,3
885,2024-10-18,5
885,2024-10-19,5
885,2024-10-20,3
885,2024-10-21,3
885,2024-10-22,4
885,2024-10-23,5
885,2024-10-24,5
885,2024-10-25,3
885,2024-10-26,11
885,2024-10-27,3
885,2024-10-28,7
885,2024-10-29,4
885,2024-10-30,3
885,2024-10-31,4
885,2024-11-01,3
885,2024-11-02,7
885,2024-11-03,9
885,2024-11-04,3
885,2024-11-05,3
885,2024-11-06,4
885,2024-11-07,3
885,2024-11-08,6
885,2024-11-09,8
885,2024-11-10,5
885,2024-11-11,4
885,2024-11-12,3
885,2024-11-13,3
885,2024-11-14,4
885,2024-11-15,8
885,2024-11-16,3
885,2024-11-17,3
885,2024-11-18,4
885,2024-11-19,3
885,2024-11-20,3
885,2024-11-21,8
885,2024-11-22,7
885,2024-11-23,3
885,2024-11-24,5
885,2024-11-25,3
885,2024-11-26,3
885,2024-11-27,3
885,2024-11-28,4
885,2024-11-29,4
885,2024-11-30,8
885,2024-12-01,5
885,2024-12-02,3
885,2024-12-03,3
885,2024-12-04,3
885,2024-12-05,12
885,2024-12-06,4
885,2024-12-07,4
885,2024-12-08,8
885,2024-12-09,4
885,2024-12-10,3
885,2024-12-11,3
885,2024-12-12,9
885,2024-12-13,4
885,2024-12-14,3
885,2024-12-15,4
885,2024-12-16,4
885,2024-12-17,3
885,2024-12-18,3
885,2024-12-19,4
885,2024-12-20,3
885,2024-12-21,4
885,2024-12-22,10
885,2024-12-23,4
885,2024-12-24,3
885,2024-12-25,3
885,2024-12-26,3
885,2024-12-27,9
885,2024-12-28,3
885,2024-12-29,5
885,2024-12-30,9
885,2024-12-31,3
885,2025-01-01,5
885,2025-01-02,3
885,2025-01-03,8
885,2025-01-04,3
885,2025-01-05,5
885,2025-01-06,5
885,2025-01-07,5
885,2025-01-08,3
885,2025-01-09,7
885,2025-01-10,4
885,2025-01-11,4
885,2025-01-12,9
885,2025-01-13,4
885,2025-01-14,3
885,2025-01-15,3
885,2025-01-16,3
885,2025-01-17,9
885,2025-01-18,9
885,2025-01-19,3
885,2025-01-20,3
885,2025-01-21,3
885,2025-01-22,3
885,2025-01-23,4
885,2025-01-24,8
885,2025-01-25,4
885,2025-01-26,3
885,2025-01-27,3
885,2025-01-28,5
885,2025-01-29,3
885,2025-01-30,3
885,2025-01-31,13
885,2025-02-01,4
885,2025-02-02,3
885,2025-02-03,4
885,2025-02-04,3
885,2025-02-05,5
885,2025-02-06,4
885,2025-02-07,4
885,2025-02-08,4
885,2025-02-09,4
885,2025-02-10,4
885,2025-02-11,3
885,2025-02-12,4
885,2025-02-13,5
885,2025-02-14,5
885,2025-02-15,8
885,2025-02-16,16
885,2025-02-17,3
885,2025-02-18,3
885,2025-02-19,3
885,2025-02-20,7
885,2025-02-21,4
885,2025-02-22,3
885,2025-02-23,4
885,2025-02-24,3
885,2025-02-25,3
885,2025-02-26,3
885,2025-02-27,3
885,2025-02-28,3
885,2025-03-01,4
885,2025-03-02,12
885,2025-03-03,4
885,2025-03-04,3
885,2025-03-05,3
885,2025-03-06,8
885,2025-03-07,10
885,2025-03-08,4
885,2025-03-09,5
885,2025-03-10,4
885,2025-03-11,3
885,2025-03-12,3
885,2025-03-13,3
885,2025-03-14,12
885,2025-03-15,4
885,2025-03-16,3
885,2025-03-17,7
885,2025-03-18,3
885,2025-03-19,3
885,2025-03-20,3
885,2025-03-21,8
885,2025-03-22,7
885,2025-03-23,3
885,2025-03-24,4
885,2025-03-25,3
885,2025-03-26,5
885,2025-03-27,4
885,2025-03-28,3
885,2025-03-29,9
885,2025-03-30,5
885,2025-03-31,4
885,2025-04-01,4
885,2025-04-02,3
885,2025-04-03,3
885,2025-04-04,4
885,2025-04-05,10
885,2025-04-06,3
885,2025-04-07,3
885,2025-04-08,9
885,2025-04-09,3
885,2025-04-10,3
885,2025-04-11,5
885,2025-04-12,4
885,2025-04-13,7
885,2025-04-14,5
885,2025-04-15,8
885,2025-04-16,5
885,2025-04-17,3
885,2025-04-18,3
885,2025-04-19,10
885,2025-04-20,5
885,2025-04-21,5
885,2025-04-22,8
885,2025-04-23,3
885,2025-04-24,3
885,2025-04-25,3
885,2025-04-26,4
885,2025-04-27,15
885,2025-04-28,4
885,2025-04-29,4
885,2025-04-30,8
885,2025-05-01,3
885,2025-05-02,5
885,2025-05-03,4
885,2025-05-04,3
885,2025-05-05,4
885,2025-05-06,3
885,2025-05-07,3
885,2025-05-08,3
885,2025-05-09,4
885,2025-05-10,7
885,2025-05-11,4
885,2025-05-12,5
885,2025-05-13,3
885,2025-05-14,3
885,2025-05-15,3
885,2025-05-16,5
885,2025-05-17,5
885,2025-05-18,11
885,2025-05-19,3
885,2025-05-20,5
885,2025-05-21,12
885,2025-05-22,3
885,2025-05-23,3
885,2025-05-24,8
885,2025-05-25,7
885,2025-05-26,4
885,2025-05-27,3
885,2025-05-28,3
885,2025-05-29,3
885,2025-05-30,3
885,2025-05-31,8
885,2025-06-01,3
885,2025-06-02,9
885,2025-06-03,3
885,2025-06-04,3
885,2025-06-05,4
885,2025-06-06,3
885,2025-06-07,3
885,2025-06-08,4
885,2025-06-09,4
885,2025-06-10,4
885,2025-06-11,3
885,2025-06-12,8
885,2025-06-13,3
885,2025-06-14,3
885,2025-06-15,9
885,2025-06-16,3
885,2025-06-17,4
885,2025-06-18,5
885,2025-06-19,5
885,2025-06-20,4
885,2025-06-21,3
885,2025-06-22,7
885,2025-06-23,5
885,2025-06-24,4
885,2025-06-25,3
885,2025-06-26,3
885,2025-06-27,3
885,2025-06-28,4
885,2025-06-29,8
885,2025-06-30,7
885,2025-07-01,3
885,2025-07-02,3
885,2025-07-03,3
885,2025-07-04,4
885,2025-07-05,4
885,2025-07-06,4
885,2025-07-07,5
885,2025-07-08,3
885,2025-07-09,12
885,2025-07-10,3
885,2025-07-11,5
885,2025-07-12,7
885,2025-07-13,3
885,2025-07-14,8
885,2025-07-15,3
885,2025-07-16,3
885,2025-07-17,8
885,2025-07-18,5
885,2025-07-19,8
885,2025-07-20,3
885,2025-07-21,4
885,2025-07-22,3
885,2025-07-23,8
885,2025-07-24,3
885,2025-07-25,4
885,2025-07-26,15
885,2025-07-27,3
885,2025-07-28,4
885,2025-07-29,5
885,2025-07-30,4
885,2025-07-31,3
885,2025-08-01,11
885,2025-08-02,14
885,2025-08-03,4
885,2025-08-04,5
885,2025-08-05,4
885,2025-08-06,4
885,2025-08-07,3
885,2025-08-08,5
885,2025-08-09,8
885,2025-08-10,6
885,2025-08-11,3
885,2025-08-12,4
885,2025-08-13,3
885,2025-08-14,5
885,2025-08-15,3
885,2025-08-16,4
885,2025-08-17,3
885,2025-08-18,3
885,2025-08-19,8
885,2025-08-20,3
885,2025-08-21,7
885,2025-08-22,8
885,2025-08-23,4
885,2025-08-24,8
885,2025-08-25,3
885,2025-08-26,4
885,2025-08-27,3
885,2025-08-28,9
885,2025-08-29,8
885,2025-08-30,8
885,2025-08-31,4
885,2025-09-01,4
885,2025-09-02,3
885,2025-09-03,3
885,2025-09-04,7
885,2025-09-05,3
885,2025-09-06,4
885,2025-09-07,4
885,2025-09-08,3
885,2025-09-09,4
885,2025-09-10,8
885,2025-09-11,5
885,2025-09-12,3
885,2025-09-13,3
885,2025-09-14,3
885,2025-09-15,3
885,2025-09-16,4
885,2025-09-17,4
885,2025-09-18,8
885,2025-09-19,3
885,2025-09-20,3
885,2025-09-21,7
885,2025-09-22,4
885,2025-09-23,8
885,2025-09-24,3
885,2025-09-25,4
885,2025-09-26,3
885,2025-09-27,8
885,2025-09-28,3
885,2025-09-29,9
885,2025-09-30,3
885,2025-10-01,9
885,2025-10-02,3
885,2025-10-03,3
885,2025-10-04,7
885,2025-10-05,3
885,2025-10-06,8
885,2025-10-07,4
885,2025-10-08,4
885,2025-10-09,3
885,2025-10-10,4
885,2025-10-11,3
885,2025-10-12,4
885,2025-10-13,4
885,2025-10-14,3
885,2025-10-15,4
885,2025-10-16,3
885,2025-10-17,5
885,2025-10-18,4
557,2021-08-19,28
557,2021-08-20,6
557,2021-08-21,16
557,2021-08-22,27
557,2021-08-23,10
557,2021-08-24,5
557,2021-08-25,28
557,2021-08-26,4
557,2021-08-27,24
557,2021-08-28,10
557,2021-08-29,11
557,2021-08-30,25
557,2021-08-31,8
557,2021-09-01,18
557,2021-09-02,16
557,2021-09-03,8
557,2021-09-04,19
557,2021-09-05,22
557,2021-09-06,6
557,2021-09-07,20
557,2021-09-08,12
557,2021-09-09,27
557,2021-09-10,22
557,2021-09-11,17
557,2021-09-12,9
557,2021-09-13,11
557,2021-09-14,21
557,2021-09-15,27
557,2021-09-16,17
557,2021-09-17,20
557,2021-09-18,9
557,2021-09-19,10
557,2021-09-20,17
557,2021-09-21,16
557,2021-09-22,30
557,2021-09-23,10
557,2021-09-24,44
557,2021-09-25,20
557,2021-09-26,13
557,2021-09-27,13
557,2021-09-28,20
557,2021-09-29,30
557,2021-09-30,18
557,2021-10-01,26
557,2021-10-02,10
557,2021-10-03,13
557,2021-10-04,13
557,2021-10-05,38
557,2021-10-06,39
557,2021-10-07,5
557,2021-10-08,33
557,2021-10-09,10
557,2021-10-10,10
557,2021-10-11,4
557,2021-10-12,24
557,2021-10-13,24
557,2021-10-14,15
557,2021-10-15,5
557,2021-10-16,24
557,2021-10-17,29
557,2021-10-18,5
557,2021-10-19,27
557,2021-10-20,31
557,2021-10-21,17
557,2021-10-22,18
557,2021-10-23,21
557,2021-10-24,22
557,2021-10-25,11
557,2021-10-26,6
557,2021-10-27,31
557,2021-10-28,16
557,2021-10-29,30
557,2021-10-30,8
557,2021-10-31,17
557,2021-11-01,18
557,2021-11-02,9
557,2021-11-03,31
557,2021-11-04,4
557,2021-11-05,14
557,2021-11-06,14
557,2021-11-07,15
557,2021-11-08,20
557,2021-11-09,5
557,2021-11-10,35
557,2021-11-11,22
557,2021-11-12,8
557,2021-11-13,20
557,2021-11-14,16
557,2021-11-15,16
557,2021-11-16,14
557,2021-11-17,22
557,2021-11-18,28
557,2021-11-19,6
557,2021-11-20,24
557,2021-11-21,17
557,2021-11-22,9
557,2021-11-23,8
557,2021-11-24,21
557,2021-11-25,28
557,2021-11-26,5
557,2021-11-27,8
557,2021-11-28,22
557,2021-11-29,10
557,2021-11-30,30
557,2021-12-01,15
557,2021-12-02,26
557,2021-12-03,8
557,2021-12-04,32
557,2021-12-05,17
557,2021-12-06,18
557,2021-12-07,13
557,2021-12-08,14
557,2021-12-09,24
557,2021-12-10,4
557,2021-12-11,24
557,2021-12-12,17
557,2021-12-13,21
557,2021-12-14,17
557,2021-12-15,10
557,2021-12-16,15
557,2021-12-17,4
557,2021-12-18,23
557,2021-12-19,20
557,2021-12-20,12
557,2021-12-21,20
557,2021-12-22,19
557,2021-12-23,20
557,2021-12-24,5
557,2021-12-25,20
557,2021-12-26,25
557,2021-12-27,18
557,2021-12-28,23
557,2021-12-29,21
557,2021-12-30,12
557,2021-12-31,4
557,2022-01-01,25
557,2022-01-02,6
557,2022-01-03,22
557,2022-01-04,21
557,2022-01-05,20
557,2022-01-06,9
557,2022-01-07,5
557,2022-01-08,6
557,2022-01-09,23
557,2022-01-10,9
557,2022-01-11,28
557,2022-01-12,20
557,2022-01-13,6
557,2022-01-14,4
557,2022-01-15,5
557,2022-01-16,30
557,2022-01-17,18
557,2022-01-18,27
557,2022-01-19,22
557,2022-01-20,9
557,2022-01-21,4
557,2022-01-22,4
557,2022-01-23,43
557,2022-01-24,30
557,2022-01-25,13
557,2022-01-26,39
557,2022-01-27,5
557,2022-01-28,4
557,2022-01-29,5
557,2022-01-30,23
557,2022-01-31,42
557,2022-02-01,26
557,2022-02-02,15
557,2022-02-03,14
557,2022-02-04,9
557,2022-02-05,7
557,2022-02-06,23
557,2022-02-07,30
557,2022-02-08,5
557,2022-02-09,15
557,2022-02-10,18
557,2022-02-11,5
557,2022-02-12,20
557,2022-02-13,24
557,2022-02-14,25
557,2022-02-15,14
557,2022-02-16,15
557,2022-02-17,14
557,2022-02-18,19
557,2022-02-19,20
557,2022-02-20,24
557,2022-02-21,5
557,2022-02-22,31
557,2022-02-23,4
557,2022-02-24,12
557,2022-02-25,19
557,2022-02-26,5
557,2022-02-27,15
557,2022-02-28,55
557,2022-03-01,4
557,2022-03-02,25
557,2022-03-03,18
557,2022-03-04,5
557,2022-03-05,19
557,2022-03-06,16
557,2022-03-07,5
557,2022-03-08,26
557,2022-03-09,13
557,2022-03-10,18
557,2022-03-11,4
557,2022-03-12,13
557,2022-03-13,60
557,2022-03-14,14
557,2022-03-15,4
557,2022-03-16,13
557,2022-03-17,4
557,2022-03-18,11
557,2022-03-19,16
557,2022-03-20,11
557,2022-03-21,31
557,2022-03-22,22
557,2022-03-23,19
557,2022-03-24,5
557,2022-03-25,6
557,2022-03-26,28
557,2022-03-27,14
557,2022-03-28,27
557,2022-03-29,24
557,2022-03-30,17
557,2022-03-31,10
557,2022-04-01,5
557,2022-04-02,21
557,2022-04-03,14
557,2022-04-04,42
557,2022-04-05,28
557,2022-04-06,11
557,2022-04-07,14
557,2022-04-08,4
557,2022-04-09,28
557,2022-04-10,17
557,2022-04-11,18
557,2022-04-12,28
557,2022-04-13,4
557,2022-04-14,8
557,2022-04-15,12
557,2022-04-16,49
557,2022-04-17,20
557,2022-04-18,24
557,2022-04-19,23
557,2022-04-20,4
557,2022-04-21,21
557,2022-04-22,9
557,2022-04-23,26
557,2022-04-24,25
557,2022-04-25,26
557,2022-04-26,13
557,2022-04-27,4
557,2022-04-28,20
557,2022-04-29,5
557,2022-04-30,19
557,2022-05-01,21
557,2022-05-02,26
557,2022-05-03,18
557,2022-05-04,5
557,2022-05-05,10
557,2022-05-06,9
557,2022-05-07,12
557,2022-05-08,27
557,2022-05-09,4
557,2022-05-10,5
557,2022-05-11,11
557,2022-05-12,5
557,2022-05-13,26
557,2022-05-14,12
557,2022-05-15,35
557,2022-05-16,5
557,2022-05-17,6
557,2022-05-18,18
557,2022-05-19,18
557,2022-05-20,4
557,2022-05-21,34
557,2022-05-22,19
557,2022-05-23,4
557,2022-05-24,17
557,2022-05-25,16
557,2022-05-26,8
557,2022-05-27,13
557,2022-05-28,54
557,2022-05-29,10
557,2022-05-30,5
557,2022-05-31,10
557,2022-06-01,13
557,2022-06-02,27
557,2022-06-03,25
557,2022-06-04,22
557,2022-06-05,21
557,2022-06-06,5
557,2022-06-07,11
557,2022-06-08,12
557,2022-06-09,20
557,2022-06-10,25
557,2022-06-11,31
557,2022-06-12,11
557,2022-06-13,6
557,2022-06-14,5
557,2022-06-15,5
557,2022-06-16,12
557,2022-06-17,52
557,2022-06-18,37
557,2022-06-19,4
557,2022-06-20,5
557,2022-06-21,5
557,2022-06-22,8
557,2022-06-23,33
557,2022-06-24,26
557,2022-06-25,26
557,2022-06-26,8
557,2022-06-27,6
557,2022-06-28,5
557,2022-06-29,11
557,2022-06-30,42
557,2022-07-01,45
557,2022-07-02,18
557,2022-07-03,4
557,2022-07-04,5
557,2022-07-05,4
557,2022-07-06,25
557,2022-07-07,33
557,2022-07-08,18
557,2022-07-09,10
557,2022-07-10,4
557,2022-07-11,4
557,2022-07-12,4
557,2022-07-13,16
557,2022-07-14,13
557,2022-07-15,17
557,2022-07-16,18
557,2022-07-17,12
557,2022-07-18,11
557,2022-07-19,5
557,2022-07-20,15
557,2022-07-21,55
557,2022-07-22,14
557,2022-07-23,13
557,2022-07-24,27
557,2022-07-25,4
557,2022-07-26,4
557,2022-07-27,18
557,2022-07-28,37
557,2022-07-29,30
557,2022-07-30,5
557,2022-07-31,9
557,2022-08-01,9
557,2022-08-02,15
557,2022-08-03,6
557,2022-08-04,29
557,2022-08-05,19
557,2022-08-06,37
557,2022-08-07,5
557,2022-08-08,4
557,2022-08-09,13
557,2022-08-10,9
557,2022-08-11,21
557,2022-08-12,34
557,2022-08-13,23
557,2022-08-14,13
557,2022-08-15,5
557,2022-08-16,4
557,2022-08-17,14
557,2022-08-18,29
557,2022-08-19,26
557,2022-08-20,28
557,2022-08-21,6
557,2022-08-22,5
557,2022-08-23,11
557,2022-08-24,10
557,2022-08-25,27
557,2022-08-26,38
557,2022-08-27,22
557,2022-08-28,4
557,2022-08-29,4
557,2022-08-30,5
557,2022-08-31,13
557,2022-09-01,17
557,2022-09-02,38
557,2022-09-03,29
557,2022-09-04,16
557,2022-09-05,5
557,2022-09-06,15
557,2022-09-07,5
557,2022-09-08,27
557,2022-09-09,20
557,2022-09-10,31
557,2022-09-11,13
557,2022-09-12,4
557,2022-09-13,4
557,2022-09-14,24
557,2022-09-15,23
557,2022-09-16,4
557,2022-09-17,26
557,2022-09-18,10
557,2022-09-19,9
557,2022-09-20,16
557,2022-09-21,27
557,2022-09-22,10
557,2022-09-23,19
557,2022-09-24,24
557,2022-09-25,12
557,2022-09-26,10
557,2022-09-27,10
557,2022-09-28,22
557,2022-09-29,25
557,2022-09-30,18
557,2022-10-01,37
557,2022-10-02,11
557,2022-10-03,13
557,2022-10-04,16
557,2022-10-05,19
557,2022-10-06,15
557,2022-10-07,16
557,2022-10-08,15
557,2022-10-09,5
557,2022-10-10,25
557,2022-10-11,21
557,2022-10-12,21
557,2022-10-13,13
557,2022-10-14,29
557,2022-10-15,14
557,2022-10-16,13
557,2022-10-17,15
557,2022-10-18,18
557,2022-10-19,15
557,2022-10-20,24
557,2022-10-21,13
557,2022-10-22,16
557,2022-10-23,9
557,2022-10-24,18
557,2022-10-25,18
557,2022-10-26,11
557,2022-10-27,10
557,2022-10-28,21
557,2022-10-29,16
557,2022-10-30,8
557,2022-10-31,25
557,2022-11-01,34
557,2022-11-02,8
557,2022-11-03,12
557,2022-11-04,19
557,2022-11-05,33
557,2022-11-06,10
557,2022-11-07,12
557,2022-11-08,29
557,2022-11-09,7
557,2022-11-10,18
557,2022-11-11,23
557,2022-11-12,20
557,2022-11-13,6
557,2022-11-14,17
557,2022-11-15,23
557,2022-11-16,7
557,2022-11-17,19
557,2022-11-18,5
557,2022-11-19,25
557,2022-11-20,7
557,2022-11-21,15
557,2022-11-22,27
557,2022-11-23,10
557,2022-11-24,10
557,2022-11-25,32
557,2022-11-26,30
557,2022-11-27,9
557,2022-11-28,33
557,2022-11-29,8
557,2022-11-30,15
557,2022-12-01,4
557,2022-12-02,17
557,2022-12-03,14
557,2022-12-04,18
557,2022-12-05,13
557,2022-12-06,28
