Product Key,Effective Start Date,Price,Discount Percent,Promotion Key
310,2022-05-16,753.29,0,
310,2023-01-15,768.71,0,
310,2023-05-15,754.25,0,
310,2023-06-14,694.01,0,
310,2024-06-18,655.23,0,
310,2025-08-15,696.96,12,49
311,2022-01-11,238.23,0,
311,2022-01-21,241.01,0,
311,2022-04-12,244.59,0,
311,2022-06-28,249.49,0,
311,2023-05-08,252.38,0,
311,2023-11-19,257.88,0,
312,2022-01-09,422.97,0,
312,2023-03-24,432.22,0,
312,2025-05-14,415.25,0,
313,2022-05-03,100.82,0,
313,2022-09-26,103.54,0,
313,2022-12-15,87.6,20,18
313,2023-06-15,96.64,0,
313,2023-12-16,90.37,0,
313,2024-05-22,90.5,0,
313,2024-12-31,86.13,0,
313,2025-05-29,86.25,0,
314,2022-06-12,177.33,0,
314,2023-08-19,174.37,0,
314,2024-12-23,163.53,0,
315,2022-05-04,222.2,0,
315,2023-01-26,223.39,0,
315,2023-05-29,206.52,0,
315,2023-10-26,202.44,0,
315,2024-09-05,191.25,15,37
315,2025-04-03,205.86,0,
315,2025-09-25,210.84,0,
316,2022-12-13,45.6,20,18
316,2023-04-20,55.61,0,
316,2023-05-21,52.32,0,
316,2024-12-14,45.6,20,42
317,2021-08-19,432.33,0,
317,2021-08-24,401.59,0,
317,2021-09-28,393.86,0,
317,2022-05-17,403.54,0,
317,2023-07-14,377.95,0,
317,2024-04-30,359.56,0,
317,2025-01-09,369.75,15,43
318,2022-01-24,164.33,0,
318,2023-02-21,166.71,0,
318,2023-02-26,159.62,0,
318,2023-04-01,156.73,0,
318,2023-04-27,150.97,0,
318,2024-03-25,139.16,0,
318,2024-04-04,128.71,0,
318,2025-07-22,119.48,0,
319,2022-11-15,192.96,0,
319,2023-06-07,189.17,0,
319,2023-10-10,188.91,0,
319,2023-12-21,182.91,0,
319,2024-03-01,172.33,0,
320,2022-02-25,53.3,0,
320,2022-12-28,50.01,0,
320,2024-07-20,47.22,0,
320,2024-08-09,45.73,0,
320,2024-11-13,43.46,0,
320,2025-02-23,44.26,0,
320,2025-05-08,42.39,0,
321,2022-07-08,154.89,0,
321,2022-09-09,157.2,0,
321,2022-10-19,148.21,0,
321,2024-10-10,147.66,0,
321,2025-03-04,144.84,0,
322,2022-06-07,60.84,0,
322,2022-08-05,56.66,0,
322,2023-07-02,50.0,20,23
322,2024-02-04,52.32,0,
322,2024-05-28,53.12,15,33
322,2024-09-03,53.12,15,37
322,2024-09-14,52.2,0,
322,2025-06-01,50.43,0,
323,2024-01-29,63.35,0,
323,2024-03-30,64.93,0,
323,2024-07-06,50.0,20,34
323,2025-04-04,62.71,0,
323,2025-04-20,62.97,0,
324,2021-09-28,861.74,0,
324,2022-03-24,850.93,0,
324,2022-10-15,844.73,0,
324,2023-04-19,816.4,0,
325,2022-05-17,177.49,0,
325,2022-08-10,151.8,12,13
325,2022-11-14,179.58,0,
325,2023-08-12,151.8,12,24
325,2023-10-31,177.65,0,
325,2024-06-15,177.36,0,
325,2024-08-17,173.67,0,
326,2021-12-26,96.7,0,
326,2022-02-17,92.23,0,
326,2022-04-30,85.41,0,
326,2023-07-25,79.66,0,
326,2023-08-08,79.83,0,
326,2024-01-12,78.98,0,
326,2024-04-22,73.72,0,
326,2025-05-31,72.97,0,
327,2022-06-07,112.38,0,
327,2022-07-27,107.34,0,
327,2022-10-20,100.51,0,
327,2023-08-21,103.09,0,
327,2024-05-04,95.43,0,
327,2024-06-26,87.83,0,
327,2025-06-18,87.3,0,
327,2025-08-12,105.6,12,49
328,2022-04-28,281.05,0,
328,2022-05-02,282.85,0,
328,2024-10-25,265.47,0,
328,2025-09-15,252.63,0,
329,2022-01-11,109.89,0,
329,2022-03-20,98.55,10,8
329,2022-05-20,104.73,0,
329,2022-08-15,96.36,12,13
329,2023-05-18,105.13,0,
329,2023-05-25,93.08,15,22
329,2024-07-20,105.96,0,
329,2025-05-08,108.18,0,
330,2021-12-28,50.08,0,
330,2024-04-12,47.2,0,
330,2024-09-17,47.67,0,
330,2025-04-15,46.89,0,
330,2025-08-25,45.99,0,
331,2021-08-22,340.14,0,
331,2023-01-04,307.27,15,19
331,2023-02-11,331.37,0,
331,2023-06-19,314.95,0,
331,2025-08-16,318.12,12,49
332,2021-09-09,221.0,0,
332,2021-12-28,203.82,0,
332,2023-10-09,189.44,0,
332,2023-10-17,186.59,0,
332,2024-08-12,198.0,12,36
332,2025-06-22,177.9,0,
332,2025-06-22,165.88,0,
333,2022-07-21,170.73,0,
333,2022-08-26,165.04,0,
333,2022-09-23,160.81,0,
333,2023-04-02,150.76,0,
333,2024-08-12,147.4,12,36
334,2022-03-05,120.17,0,
334,2022-03-26,122.52,0,
334,2022-04-15,124.15,0,
334,2022-05-09,114.91,0,
334,2022-10-30,108.56,0,
334,2024-02-08,99.97,0,
334,2024-08-12,105.6,12,36
334,2024-11-02,95.17,0,
335,2022-02-18,286.92,0,
335,2022-05-29,249.47,15,11
335,2022-12-05,220.12,25,17
335,2023-06-26,272.4,0,
335,2024-04-26,263.48,0,
335,2025-10-05,267.67,0,
336,2021-09-25,227.06,0,
336,2021-10-31,233.35,0,
336,2022-02-11,225.41,0,
336,2023-02-17,217.87,0,
336,2023-04-15,215.54,0,
336,2023-04-17,199.9,0,
336,2024-01-04,204.85,15,30
336,2025-01-11,195.81,0,
337,2022-12-26,477.16,0,
337,2024-01-25,441.47,0,
337,2024-10-14,410.12,15,38
337,2025-06-11,413.68,0,
337,2025-10-02,424.6,12,51
338,2022-06-25,347.36,0,
338,2022-07-01,289.2,20,12
338,2022-11-24,253.05,30,16
338,2023-09-26,334.98,0,
338,2023-11-26,253.05,30,27
338,2024-06-24,317.45,0,
339,2021-09-22,99.68,0,
339,2022-04-27,67.32,32,10
339,2022-05-12,91.95,0,
339,2023-10-19,91.2,0,
339,2024-01-24,92.97,0,
339,2024-02-26,88.75,0,
339,2024-03-13,88.55,0,
339,2025-05-15,82.72,0,
340,2022-06-28,988.74,0,
340,2022-08-05,912.35,0,
340,2022-10-24,888.21,0,
340,2022-10-25,896.18,0,
340,2024-02-14,861.01,0,
340,2024-12-11,772.4,20,42
340,2025-07-13,704.81,27,48
341,2021-10-24,294.82,0,
341,2021-10-29,303.13,0,
341,2024-11-16,292.16,0,
341,2025-10-14,231.04,24,52
342,2023-10-30,1072.47,0,
342,2023-11-02,1102.98,0,
342,2024-04-04,1067.38,0,
342,2024-05-17,1006.75,0,
342,2025-03-14,969.5,0,
343,2021-10-25,156.31,0,
343,2021-11-07,158.5,0,
343,2022-08-06,155.95,0,
343,2023-09-13,151.99,0,
343,2023-10-20,149.61,0,
343,2023-12-30,142.45,0,
343,2024-06-27,141.45,0,
343,2024-11-16,139.16,0,
344,2021-12-02,74.25,25,4
344,2022-04-04,94.02,0,
344,2022-08-05,96.35,0,
344,2022-09-27,97.89,0,
344,2022-11-25,69.3,30,16
344,2023-12-02,69.3,30,27
344,2024-05-28,84.15,15,33
344,2024-11-19,98.53,0,
345,2021-09-30,114.9,0,
345,2021-12-06,86.25,25,4
345,2022-05-07,113.14,0,
345,2024-01-02,97.75,15,30
345,2024-08-01,114.21,0,
345,2024-11-10,109.32,0,
346,2022-08-30,111.53,0,
346,2022-11-25,80.5,30,16
346,2024-06-09,103.39,0,
346,2025-03-02,104.04,0,
346,2025-04-06,101.85,0,
347,2022-12-11,566.4,20,18
347,2023-01-20,721.34,0,
347,2023-07-07,566.4,20,23
347,2025-09-06,712.01,0,
348,2022-02-02,339.16,0,
348,2022-02-04,333.8,0,
348,2022-08-05,320.96,0,
348,2023-03-17,306.45,10,20
348,2023-09-01,289.43,15,25
348,2024-08-14,299.64,12,36
349,2022-03-11,116.43,0,
349,2023-10-02,93.6,22,26
349,2023-12-24,114.9,0,
349,2025-09-25,107.22,0,
350,2021-08-30,252.41,21,1
350,2022-05-07,305.94,0,
350,2023-08-24,310.56,0,
350,2023-10-09,314.96,0,
350,2024-12-01,223.65,30,39
351,2022-12-28,57.65,0,
351,2025-05-08,53.99,0,
351,2025-07-10,51.1,0,
352,2022-07-09,214.27,0,
352,2023-01-08,182.32,15,19
352,2023-01-31,216.0,0,
352,2024-07-06,171.6,20,34
353,2022-04-30,500.94,0,
353,2022-05-11,502.9,0,
353,2022-08-14,438.24,12,13
353,2022-11-13,478.18,0,
353,2023-07-29,471.29,0,
353,2024-02-17,480.05,0,
353,2024-05-20,466.43,0,
354,2022-04-16,219.78,0,
354,2025-01-03,195.92,15,43
354,2025-05-22,203.65,0,
355,2022-08-20,277.31,0,
355,2023-05-31,274.7,0,
355,2024-08-23,277.47,0,
355,2025-03-08,264.7,0,
356,2022-07-11,763.33,0,
356,2023-06-12,752.58,0,
356,2023-06-15,729.66,0,
356,2023-06-27,678.06,0,
357,2022-03-27,335.78,0,
357,2022-12-17,285.2,20,18
357,2023-01-22,315.63,0,
357,2023-12-10,285.2,20,29
357,2025-01-17,303.54,0,
357,2025-08-18,295.13,0,
358,2021-11-12,236.71,0,
358,2023-09-27,236.15,0,
358,2023-12-18,235.05,0,
358,2024-05-05,222.22,0,
358,2024-05-09,208.51,0,
358,2025-08-23,214.03,0,
359,2021-09-05,338.72,15,2
359,2022-06-18,406.92,0,
359,2022-07-20,407.46,0,
359,2023-01-22,405.11,0,
359,2023-11-22,414.1,0,
360,2023-11-20,163.78,0,
360,2024-09-11,163.07,0,
360,2025-07-26,153.85,0,
361,2021-11-13,1092.6,0,
361,2022-06-08,1033.66,0,
361,2023-01-02,1003.42,15,19
361,2024-03-21,1062.45,10,31
361,2024-08-25,1035.02,0,
361,2024-10-18,1062.28,0,
361,2024-12-06,1039.32,0,
362,2022-05-15,101.45,0,
362,2023-01-19,103.59,0,
362,2023-03-22,102.23,0,
362,2025-04-17,100.86,0,
362,2025-08-03,102.02,0,
363,2021-10-05,169.32,0,
363,2022-01-05,155.55,15,6
363,2022-08-18,164.37,0,
363,2023-02-15,158.45,0,
363,2023-07-04,146.4,20,23
363,2024-02-19,162.43,0,
363,2024-02-24,163.41,0,
364,2023-10-21,258.45,0,
364,2024-11-20,262.09,0,
364,2025-09-15,248.35,0,
365,2023-01-17,801.9,0,
365,2023-02-10,766.43,0,
365,2023-09-27,705.29,0,
366,2021-08-22,237.98,0,
366,2022-08-25,220.04,0,
366,2023-01-20,209.57,0,
366,2023-04-09,193.75,0,
366,2023-07-11,191.98,0,
366,2023-08-14,216.48,12,24
366,2023-10-27,182.04,0,
367,2022-12-02,129.38,25,17
367,2023-02-01,175.86,0,
367,2024-03-09,178.22,0,
367,2024-09-29,172.85,0,
367,2024-12-28,164.25,0,
368,2022-06-23,116.12,0,
368,2022-06-25,116.53,0,
368,2023-02-15,107.81,0,
369,2021-09-06,587.6,0,
369,2023-03-06,554.1,0,
369,2023-03-07,517.27,0,
369,2024-05-21,479.62,0,
369,2025-08-01,453.46,0,
370,2022-07-10,623.78,0,
370,2023-01-08,526.15,15,19
370,2023-09-12,616.24,0,
370,2024-05-07,588.52,0,
370,2025-01-17,541.97,0,
370,2025-02-11,534.45,0,
370,2025-02-12,527.27,0,
371,2021-08-26,595.26,0,
371,2022-04-14,583.38,0,
371,2022-07-30,599.59,0,
371,2022-09-09,554.81,0,
371,2022-12-28,529.75,0,
371,2023-07-06,474.0,20,23
371,2025-08-07,535.44,0,
372,2022-06-23,118.55,0,
372,2022-08-03,116.98,0,
372,2022-11-19,116.09,0,
372,2022-12-02,90.0,25,17
372,2023-03-16,108.0,10,20
372,2023-06-04,112.85,0,
372,2023-08-25,104.79,0,
372,2023-09-29,107.03,0,
373,2021-11-20,53.37,0,
373,2023-07-26,50.51,0,
373,2023-11-08,50.06,0,
373,2023-11-10,48.87,0,
373,2025-01-07,44.2,15,43
374,2022-01-26,1169.77,0,
374,2022-01-30,1164.24,0,
374,2022-06-24,1187.45,0,
374,2024-04-14,889.11,26,32
374,2024-08-16,1158.64,0,
374,2025-01-14,1138.2,0,
375,2022-01-06,588.62,15,6
375,2022-03-03,643.82,0,
375,2025-03-09,617.86,0,
375,2025-08-26,632.34,0,
376,2023-03-30,552.59,0,
376,2023-12-26,567.67,0,
376,2025-07-07,544.83,0,
376,2025-07-21,503.47,0,
377,2023-11-23,101.47,0,
377,2024-03-12,101.71,0,
377,2024-04-11,97.36,0,
377,2024-07-23,95.87,0,
377,2024-11-15,95.29,0,
377,2025-02-21,96.25,0,
377,2025-03-21,89.1,10,45
378,2022-04-23,221.0,32,9
378,2023-05-15,322.98,0,
378,2023-06-10,321.43,0,
378,2024-01-28,302.24,0,
378,2025-04-14,294.25,0,
379,2021-11-25,370.65,30,3
379,2021-12-20,505.1,0,
379,2024-04-18,472.14,0,
379,2024-05-02,459.69,0,
379,2024-06-30,448.99,0,
379,2024-10-15,450.07,15,38
379,2024-12-25,425.55,0,
380,2021-09-01,49.38,21,1
380,2021-12-20,61.99,0,
380,2022-06-11,59.13,0,
380,2022-10-20,57.74,0,
381,2022-04-13,703.39,0,
381,2023-01-29,703.92,0,
381,2025-01-10,610.73,15,43
382,2022-11-17,218.19,0,
382,2023-07-21,219.08,0,
382,2023-12-19,208.44,0,
382,2024-07-30,212.15,0,
382,2025-04-01,215.67,0,
382,2025-04-06,205.24,0,
383,2021-09-11,98.65,0,
383,2022-09-13,92.77,0,
383,2023-05-14,88.03,0,
383,2024-04-04,88.69,0,
383,2025-05-23,88.63,0,
384,2022-07-11,343.71,0,
384,2023-07-06,289.2,20,23
384,2024-03-27,338.59,0,
384,2025-04-04,314.61,0,
385,2022-02-01,153.35,0,
385,2024-06-16,157.4,0,
385,2024-08-22,160.99,0,
385,2025-01-21,165.58,0,
385,2025-08-09,163.16,0,
386,2022-04-02,446.51,0,
386,2022-09-09,438.84,0,
386,2023-01-14,422.69,0,
386,2023-03-09,394.52,0,
386,2023-03-11,367.76,0,
386,2023-03-25,356.42,0,
386,2023-09-14,336.84,0,
386,2024-08-30,326.78,0,
387,2022-04-08,1216.96,0,
387,2022-06-08,1211.01,0,
387,2023-05-20,1200.14,0,
387,2023-06-02,1156.96,0,
387,2023-11-01,1106.23,0,
387,2025-01-20,1071.77,0,
387,2025-02-28,1037.87,0,
388,2021-08-28,483.0,0,
388,2021-12-02,365.62,25,4
388,2022-06-13,447.06,0,
388,2023-04-07,455.03,0,
388,2023-10-10,439.89,0,
388,2024-01-14,437.38,0,
388,2024-08-23,409.66,0,
388,2025-05-15,402.5,0,
389,2022-01-25,266.4,0,
389,2022-05-05,256.12,0,
389,2022-05-06,238.76,0,
389,2022-10-24,222.0,0,
389,2024-06-14,226.12,0,
390,2022-09-15,121.13,0,
390,2022-10-08,123.98,0,
390,2023-01-05,102.0,15,19
390,2023-05-13,120.3,0,
390,2023-09-29,119.22,0,
390,2025-08-14,105.6,12,49
391,2022-07-11,108.12,0,
391,2024-11-07,102.57,0,
391,2025-02-12,103.44,0,
391,2025-04-15,99.61,0,
391,2025-06-10,99.01,0,
391,2025-07-28,94.24,0,
392,2023-09-15,108.59,0,
392,2025-01-22,108.14,0,
392,2025-07-10,100.57,0,
393,2022-02-13,910.53,0,
393,2023-10-06,869.08,0,
393,2024-03-26,806.75,0,
393,2024-08-19,795.46,0,
393,2025-07-25,741.54,0,
393,2025-08-06,736.04,0,
393,2025-09-09,738.37,0,
393,2025-09-16,719.84,0,
394,2022-06-13,542.98,0,
394,2024-07-16,527.86,0,
394,2025-01-29,513.57,0,
395,2023-02-10,981.08,0,
395,2025-02-23,937.26,0,
395,2025-04-30,889.58,0,
395,2025-08-13,927.96,12,49
396,2021-08-27,515.77,0,
396,2022-01-10,505.91,0,
396,2022-04-16,470.19,0,
396,2023-09-02,436.9,15,25
396,2024-10-07,461.67,0,
396,2025-08-04,434.68,0,
397,2022-03-14,159.72,0,
397,2022-05-10,148.24,0,
397,2022-05-12,142.9,0,
397,2023-08-19,133.57,0,
397,2023-09-24,126.07,0,
397,2024-06-06,127.67,0,
397,2025-04-22,119.52,0,
397,2025-04-26,116.39,0,
398,2023-01-12,172.06,0,
398,2023-04-16,167.74,0,
398,2023-12-03,117.25,30,27
398,2024-01-08,142.38,15,30
399,2021-11-11,1069.63,0,
399,2022-03-23,1027.09,0,
399,2022-12-10,910.8,20,18
399,2023-05-28,964.18,0,
399,2023-09-04,967.73,15,25
399,2023-10-11,954.43,0,
399,2025-04-05,889.13,0,
400,2022-05-10,273.27,0,
400,2023-07-27,272.89,0,
400,2023-11-28,186.9,30,27
400,2024-04-23,275.38,0,
400,2024-11-07,265.29,0,
400,2024-12-03,229.62,14,41
401,2021-10-17,137.06,0,
401,2021-11-12,133.06,0,
401,2023-07-01,117.2,20,23
401,2023-12-15,117.2,20,29
401,2024-07-22,131.54,0,
401,2024-11-07,121.7,0,
402,2021-10-24,818.79,0,
402,2023-04-05,840.61,0,
402,2024-11-01,794.06,0,
402,2025-01-13,789.98,0,
403,2021-11-21,95.71,0,
403,2023-07-04,79.2,20,23
403,2023-11-20,92.8,0,
403,2024-02-07,87.77,0,
403,2025-05-11,88.67,0,
404,2022-08-17,299.64,12,13
404,2023-04-26,327.46,0,
404,2024-02-09,302.26,0,
405,2022-06-14,225.24,0,
405,2022-09-03,204.85,15,14
405,2023-05-23,208.78,0,
405,2024-05-02,199.7,0,
405,2024-11-29,168.7,30,39
405,2025-06-23,202.48,0,
406,2022-03-28,150.1,0,
406,2023-05-09,153.79,0,
406,2024-09-15,149.19,0,
407,2021-11-04,53.18,0,
407,2022-01-14,49.51,0,
407,2022-05-28,48.45,15,11
407,2023-12-10,45.6,20,29
407,2024-08-19,48.57,0,
407,2024-08-24,44.74,0,
408,2022-07-27,1084.62,0,
408,2022-10-18,1034.04,0,
408,2022-12-10,894.0,20,18
408,2023-02-28,972.47,0,
408,2023-03-31,931.77,0,
408,2024-04-02,915.38,0,
408,2025-10-11,940.44,0,
409,2021-09-08,1163.98,0,
409,2021-10-30,1141.12,0,
409,2022-12-02,853.88,25,17
409,2022-12-05,853.88,25,17
409,2024-07-06,910.8,20,34
409,2025-06-10,1139.21,0,
409,2025-07-24,1089.54,0,
410,2021-08-25,47.87,0,
410,2022-02-10,46.88,0,
410,2022-04-16,48.27,0,
410,2023-07-20,44.87,0,
410,2023-08-11,45.76,12,24
410,2025-02-13,45.57,0,
410,2025-03-13,44.93,0,
410,2025-06-29,43.48,0,
411,2023-08-29,945.91,0,
411,2023-11-02,949.64,0,
411,2025-04-20,954.66,0,
412,2022-08-10,655.6,12,13
412,2022-12-09,745.07,0,
412,2023-01-09,736.51,0,
412,2024-04-21,704.73,0,
412,2025-04-02,711.46,0,
412,2025-09-07,698.82,0,
413,2022-08-25,294.35,0,
413,2023-07-08,243.2,20,23
413,2023-08-09,270.96,0,
413,2023-09-17,275.71,0,
413,2023-11-23,261.58,0,
413,2025-01-11,248.97,0,
413,2025-07-18,253.05,0,
414,2022-01-19,5318.78,0,
414,2022-09-24,5186.95,0,
414,2023-01-30,4847.29,0,
414,2023-12-09,4564.57,0,
414,2024-02-27,4258.3,0,
415,2024-06-19,292.3,0,
415,2024-09-07,274.25,0,
415,2025-05-29,264.98,0,
416,2022-12-02,133.5,25,17
416,2022-12-12,142.4,20,18
416,2023-07-28,182.84,0,
416,2025-07-05,142.4,20,47
417,2022-01-28,115.45,0,
417,2023-08-05,112.7,0,
417,2024-10-05,106.06,0,
417,2024-12-26,99.06,0,
417,2025-03-16,103.5,10,45
417,2025-04-12,99.68,0,
417,2025-06-24,101.39,0,
418,2023-04-29,442.21,0,
418,2024-09-23,409.71,0,
418,2025-02-27,388.75,0,
418,2025-06-17,362.27,0,
419,2021-09-30,1064.9,0,
419,2022-02-04,1061.34,0,
419,2022-05-24,967.73,15,11
419,2024-03-30,1032.68,0,
420,2022-03-23,156.92,0,
420,2022-03-25,156.83,0,
420,2022-10-21,150.83,0,
420,2023-01-30,144.33,0,
420,2023-12-08,133.92,0,
420,2024-10-12,132.05,0,
420,2025-03-23,125.92,0,
420,2025-06-03,129.1,0,
421,2021-09-01,190.39,21,1
421,2023-09-19,226.61,0,
421,2025-02-28,224.94,0,
421,2025-05-23,229.22,0,
422,2022-12-09,511.76,0,
422,2024-04-06,484.8,0,
422,2025-07-19,481.61,0,
423,2023-06-14,879.83,0,
423,2023-08-31,820.14,0,
423,2023-09-15,805.86,0,
423,2023-12-15,696.8,20,29
423,2024-08-13,766.48,12,36
423,2025-05-03,807.56,0,
423,2025-07-01,696.8,20,47
424,2023-01-13,167.87,0,
424,2024-05-01,169.35,0,
424,2025-04-02,163.56,0,
424,2025-04-28,164.13,0,
425,2021-09-30,268.78,0,
425,2021-10-22,267.66,0,
425,2022-01-18,251.23,0,
425,2022-02-21,234.89,0,
425,2023-12-01,190.75,30,27
425,2024-11-09,232.34,0,
425,2025-07-08,222.33,0,
426,2023-01-14,1408.11,0,
426,2025-03-10,1404.94,0,
426,2025-09-16,1329.77,0,
427,2022-04-28,245.65,0,
427,2022-08-09,240.5,0,
427,2022-08-29,226.47,0,
427,2022-12-21,226.51,0,
427,2023-02-20,210.13,0,
427,2024-09-08,202.51,0,
428,2022-04-30,511.6,0,
428,2022-08-17,480.04,12,13
428,2023-01-20,499.18,0,
428,2024-02-26,480.6,0,
428,2024-05-21,460.33,0,
428,2024-06-16,468.03,0,
428,2024-06-19,463.93,0,
429,2021-11-07,855.97,0,
429,2022-05-22,842.38,0,
429,2024-01-22,838.08,0,
429,2024-06-25,830.33,0,
429,2024-10-19,787.22,0,
429,2025-10-06,797.1,0,
430,2022-01-05,253.72,15,6
430,2022-03-31,297.61,0,
430,2023-05-30,274.32,0,
430,2023-07-30,276.59,0,
430,2023-10-25,282.72,0,
430,2024-04-25,269.61,0,
430,2024-09-29,267.9,0,
430,2025-02-25,197.01,34,44
431,2022-02-26,252.42,0,
431,2022-10-15,234.43,0,
431,2024-10-27,230.9,0,
431,2025-04-02,230.9,0,
431,2025-09-12,224.04,0,
432,2022-01-03,102.0,15,6
432,2022-02-25,121.13,0,
432,2022-03-06,115.78,0,
432,2022-04-23,81.6,32,9
432,2024-05-25,102.0,15,33
432,2024-07-23,107.71,0,
432,2025-09-21,103.79,0,
433,2023-07-30,2131.55,0,
433,2023-09-04,1860.22,15,25
433,2024-01-24,2025.52,0,
434,2022-09-24,152.37,0,
434,2022-12-02,121.5,25,17
434,2023-08-06,140.2,0,
434,2023-09-12,137.96,0,
434,2025-03-10,127.87,0,
435,2021-08-28,826.52,0,
435,2022-04-18,791.16,0,
435,2022-06-08,801.37,0,
435,2022-08-28,809.19,0,
435,2023-10-09,782.97,0,
435,2023-12-15,713.6,20,29
435,2025-07-30,729.11,0,
436,2022-11-22,615.27,0,
436,2023-04-28,589.69,0,
436,2023-04-29,606.86,0,
436,2023-07-01,495.2,20,23
436,2023-08-16,623.92,0,
436,2025-09-24,641.02,0,
437,2022-07-04,45.6,20,12
437,2022-12-21,54.55,0,
437,2024-10-26,54.05,0,
437,2024-12-22,54.87,0,
437,2025-03-04,53.55,0,
438,2022-10-26,147.03,0,
438,2023-12-06,137.29,0,
438,2024-07-06,117.2,20,34
438,2024-11-20,137.79,0,
438,2025-02-19,132.2,0,
439,2021-09-07,58.59,0,
439,2021-10-04,59.58,0,
439,2022-05-12,55.88,0,
439,2022-12-01,42.75,25,17
439,2022-12-03,42.75,25,17
439,2023-06-01,53.18,0,
439,2024-11-29,39.9,30,39
439,2025-01-13,52.24,0,
440,2022-03-04,1030.32,0,
440,2022-11-24,701.4,30,16
440,2023-01-28,1054.81,0,
440,2023-10-26,1083.38,0,
440,2024-02-29,1109.03,0,
440,2024-05-31,851.7,15,33
440,2025-03-04,1068.28,0,
441,2022-11-11,165.53,0,
441,2023-02-14,166.33,0,
441,2024-02-22,165.35,0,
441,2024-07-23,161.2,0,
441,2025-09-19,163.01,0,
441,2025-09-30,151.8,12,51
442,2022-02-06,378.45,13,7
442,2022-08-30,427.91,0,
442,2023-07-20,419.78,0,
442,2023-08-28,416.35,0,
442,2024-06-27,418.42,0,
442,2025-03-11,405.29,0,
442,2025-07-20,395.89,0,
443,2023-12-04,106.66,0,
443,2023-12-12,92.0,20,29
443,2024-07-05,92.0,20,34
443,2024-12-12,92.0,20,42
443,2025-06-06,109.34,0,
444,2021-09-23,104.24,0,
444,2022-04-11,99.5,0,
444,2022-09-11,91.57,0,
444,2023-01-12,88.09,0,
444,2023-03-10,82.54,0,
444,2025-02-02,80.27,0,
444,2025-07-07,78.5,0,
444,2025-08-12,96.36,12,49
445,2022-01-26,644.63,0,
445,2022-12-07,638.26,0,
445,2023-06-16,601.42,0,
445,2023-06-21,585.74,0,
445,2023-06-26,545.47,0,
445,2023-10-28,521.53,0,
445,2024-05-29,579.7,15,33
445,2025-07-06,509.0,0,
446,2021-09-17,149.38,0,
446,2023-03-11,152.82,0,
446,2024-02-27,155.49,0,
446,2024-10-28,153.52,0,
446,2025-02-28,149.01,0,
447,2023-05-15,378.58,0,
447,2023-09-19,373.83,0,
447,2025-01-31,370.72,0,
448,2023-04-20,147.2,0,
448,2023-07-23,149.49,0,
448,2025-01-27,150.37,0,
449,2021-11-17,231.8,0,
449,2023-11-09,229.63,0,
449,2024-07-05,184.4,20,34
449,2024-07-11,232.86,0,
450,2021-11-26,293.65,30,3
450,2022-03-07,397.16,0,
450,2022-06-08,374.92,0,
450,2022-06-29,361.15,0,
450,2022-08-28,346.88,0,
450,2024-10-02,319.39,0,
450,2024-10-17,312.1,0,
450,2024-11-13,315.18,0,
451,2022-01-05,151.3,15,6
451,2024-09-23,171.27,0,
451,2025-03-20,160.2,10,45
451,2025-05-31,165.1,0,
451,2025-07-18,152.76,0,
452,2024-05-05,1199.9,0,
452,2024-05-10,1108.01,0,
452,2024-12-03,1042.32,14,41
452,2024-12-28,1124.22,0,
453,2021-10-29,141.15,0,
453,2022-06-10,136.22,0,
453,2022-09-17,132.97,0,
453,2022-12-16,117.2,20,18
453,2023-11-16,132.6,0,
453,2025-02-13,128.83,0,
453,2025-03-22,129.95,0,
453,2025-05-28,128.9,0,
454,2022-09-08,740.35,15,14
454,2023-01-24,887.23,0,
454,2025-01-23,847.58,0,
454,2025-06-03,830.05,0,
454,2025-06-28,816.34,0,
454,2025-08-25,779.78,0,
455,2022-05-01,167.1,0,
455,2023-10-10,154.28,0,
455,2023-10-11,148.59,0,
455,2024-05-27,151.3,15,33
455,2024-07-26,142.8,0,
455,2024-07-31,139.82,0,
455,2025-01-07,151.3,15,43
455,2025-02-12,141.68,0,
456,2022-05-07,380.33,0,
456,2022-10-01,370.93,0,
456,2023-09-22,352.86,0,
456,2023-10-30,342.22,0,
456,2024-08-22,344.1,0,
456,2024-08-29,328.36,0,
456,2024-08-30,316.44,0,
456,2024-09-25,325.42,0,
457,2022-02-17,456.39,0,
457,2022-10-13,422.92,0,
457,2023-07-11,399.58,0,
457,2024-06-14,399.76,0,
457,2025-06-28,392.49,0,
457,2025-10-02,415.36,12,51
458,2022-06-28,838.72,0,
458,2024-11-16,856.8,0,
458,2025-01-02,726.75,15,43
458,2025-01-15,875.61,0,
459,2022-12-23,491.31,0,
459,2023-01-24,473.22,0,
459,2023-09-13,455.73,0,
459,2024-02-01,458.48,0,
459,2024-02-25,469.35,0,
460,2022-05-05,3422.62,0,
460,2022-05-15,3449.76,0,
460,2023-07-16,3406.77,0,
460,2024-10-09,3403.48,0,
460,2024-11-02,3311.8,0,
461,2022-05-21,276.29,0,
461,2022-12-18,230.4,20,18
461,2023-10-20,271.32,0,
461,2024-02-09,258.79,0,
461,2024-08-10,253.44,12,36
461,2024-09-01,244.8,15,37
461,2024-12-27,259.07,0,
461,2025-09-29,248.17,0,
462,2022-04-28,141.91,0,
462,2024-06-11,136.61,0,
462,2024-12-28,136.88,0,
462,2025-07-15,110.59,27,48
462,2025-08-02,134.24,0,
