Date Key,Traffic Source,Spend
2023-09-07,Direct,0.0
2023-09-07,Email,2.75
2023-09-07,Organic Search,0.0
2023-09-07,Paid Search,381.91
2023-09-07,Referral,22.72
2023-09-07,Social,250.73
2023-09-08,Direct,0.0
2023-09-08,Email,4.46
2023-09-08,Organic Search,0.0
2023-09-08,Paid Search,407.72
2023-09-08,Referral,9.52
2023-09-08,Social,182.64
2023-09-09,Direct,0.0
2023-09-09,Email,4.86
2023-09-09,Organic Search,0.0
2023-09-09,Paid Search,401.18
2023-09-09,Referral,13.74
2023-09-09,Social,181.88
2023-09-10,Direct,0.0
2023-09-10,Email,7.39
2023-09-10,Organic Search,0.0
2023-09-10,Paid Search,622.04
2023-09-10,Referral,34.66
2023-09-10,Social,248.07
2023-09-11,Direct,0.0
2023-09-11,Email,4.53
2023-09-11,Organic Search,0.0
2023-09-11,Paid Search,372.21
2023-09-11,Referral,59.74
2023-09-11,Social,224.74
2023-09-12,Direct,0.0
2023-09-12,Email,0.88
2023-09-12,Organic Search,0.0
2023-09-12,Paid Search,236.86
2023-09-12,Referral,24.81
2023-09-12,Social,343.05
2023-09-13,Direct,0.0
2023-09-13,Email,4.83
2023-09-13,Organic Search,0.0
2023-09-13,Paid Search,285.22
2023-09-13,Referral,9.5
2023-09-13,Social,198.82
2023-09-14,Direct,0.0
2023-09-14,Email,3.88
2023-09-14,Organic Search,0.0
2023-09-14,Paid Search,608.16
2023-09-14,Referral,48.37
2023-09-14,Social,268.52
2023-09-15,Direct,0.0
2023-09-15,Email,1.91
2023-09-15,Organic Search,0.0
2023-09-15,Paid Search,349.6
2023-09-15,Referral,6.49
2023-09-15,Social,191.13
2023-09-16,Direct,0.0
2023-09-16,Email,1.16
2023-09-16,Organic Search,0.0
2023-09-16,Paid Search,289.96
2023-09-16,Referral,16.42
2023-09-16,Social,356.3
2023-09-17,Direct,0.0
2023-09-17,Email,5.29
2023-09-17,Organic Search,0.0
2023-09-17,Paid Search,728.6
2023-09-17,Referral,52.49
2023-09-17,Social,43.61
2023-09-18,Direct,0.0
2023-09-18,Email,4.38
2023-09-18,Organic Search,0.0
2023-09-18,Paid Search,324.69
2023-09-18,Referral,26.21
2023-09-18,Social,164.74
2023-09-19,Direct,0.0
2023-09-19,Email,3.33
2023-09-19,Organic Search,0.0
2023-09-19,Paid Search,684.74
2023-09-19,Referral,25.64
2023-09-19,Social,137.41
2023-09-20,Direct,0.0
2023-09-20,Email,3.84
2023-09-20,Organic Search,0.0
2023-09-20,Paid Search,740.62
2023-09-20,Referral,3.31
2023-09-20,Social,231.56
2023-09-21,Direct,0.0
2023-09-21,Email,1.39
2023-09-21,Organic Search,0.0
2023-09-21,Paid Search,405.56
2023-09-21,Referral,53.28
2023-09-21,Social,275.62
2023-09-22,Direct,0.0
2023-09-22,Email,3.11
2023-09-22,Organic Search,0.0
2023-09-22,Paid Search,1482.44
2023-09-22,Referral,21.06
2023-09-22,Social,46.63
2023-09-23,Direct,0.0
2023-09-23,Email,12.47
2023-09-23,Organic Search,0.0
2023-09-23,Paid Search,426.22
2023-09-23,Referral,15.41
2023-09-23,Social,338.94
2023-09-24,Direct,0.0
2023-09-24,Email,1.46
2023-09-24,Organic Search,0.0
2023-09-24,Paid Search,1105.7
2023-09-24,Referral,19.59
2023-09-24,Social,336.31
2023-09-25,Direct,0.0
2023-09-25,Email,3.17
2023-09-25,Organic Search,0.0
2023-09-25,Paid Search,1526.01
2023-09-25,Referral,26.62
2023-09-25,Social,215.16
2023-09-26,Direct,0.0
2023-09-26,Email,6.48
2023-09-26,Organic Search,0.0
2023-09-26,Paid Search,900.04
2023-09-26,Referral,9.87
2023-09-26,Social,440.0
2023-09-27,Direct,0.0
2023-09-27,Email,1.37
2023-09-27,Organic Search,0.0
2023-09-27,Paid Search,333.04
2023-09-27,Referral,24.46
2023-09-27,Social,199.09
2023-09-28,Direct,0.0
2023-09-28,Email,2.95
2023-09-28,Organic Search,0.0
2023-09-28,Paid Search,617.09
2023-09-28,Referral,48.16
2023-09-28,Social,257.99
2023-09-29,Direct,0.0
2023-09-29,Email,2.73
2023-09-29,Organic Search,0.0
2023-09-29,Paid Search,1020.92
2023-09-29,Referral,76.13
2023-09-29,Social,569.64
2023-09-30,Direct,0.0
2023-09-30,Email,3.51
2023-09-30,Organic Search,0.0
2023-09-30,Paid Search,1215.54
2023-09-30,Referral,55.88
2023-09-30,Social,907.31
2023-10-01,Direct,0.0
2023-10-01,Email,3.29
2023-10-01,Organic Search,0.0
2023-10-01,Paid Search,957.89
2023-10-01,Referral,13.38
2023-10-01,Social,205.67
2023-10-02,Direct,0.0
2023-10-02,Email,4.28
2023-10-02,Organic Search,0.0
2023-10-02,Paid Search,1254.69
2023-10-02,Referral,47.13
2023-10-02,Social,538.09
2023-10-03,Direct,0.0
2023-10-03,Email,6.0
2023-10-03,Organic Search,0.0
2023-10-03,Paid Search,910.7
2023-10-03,Referral,50.32
2023-10-03,Social,236.9
2023-10-04,Direct,0.0
2023-10-04,Email,8.73
2023-10-04,Organic Search,0.0
2023-10-04,Paid Search,553.05
2023-10-04,Referral,5.68
2023-10-04,Social,91.95
2023-10-05,Direct,0.0
2023-10-05,Email,8.37
2023-10-05,Organic Search,0.0
2023-10-05,Paid Search,1030.33
2023-10-05,Referral,7.69
2023-10-05,Social,340.24
2023-10-06,Direct,0.0
2023-10-06,Email,12.23
2023-10-06,Organic Search,0.0
2023-10-06,Paid Search,628.3
2023-10-06,Referral,33.62
2023-10-06,Social,170.48
2023-10-07,Direct,0.0
2023-10-07,Email,3.97
2023-10-07,Organic Search,0.0
2023-10-07,Paid Search,572.11
2023-10-07,Referral,16.55
2023-10-07,Social,368.58
2023-10-08,Direct,0.0
2023-10-08,Email,2.83
2023-10-08,Organic Search,0.0
2023-10-08,Paid Search,240.94
2023-10-08,Referral,71.76
2023-10-08,Social,203.95
2023-10-09,Direct,0.0
2023-10-09,Email,5.57
2023-10-09,Organic Search,0.0
2023-10-09,Paid Search,1060.69
2023-10-09,Referral,53.06
2023-10-09,Social,115.89
2023-10-10,Direct,0.0
2023-10-10,Email,8.02
2023-10-10,Organic Search,0.0
2023-10-10,Paid Search,681.67
2023-10-10,Referral,24.68
2023-10-10,Social,574.83
2023-10-11,Direct,0.0
2023-10-11,Email,2.84
2023-10-11,Organic Search,0.0
2023-10-11,Paid Search,624.34
2023-10-11,Referral,44.43
2023-10-11,Social,378.4
2023-10-12,Direct,0.0
2023-10-12,Email,2.49
2023-10-12,Organic Search,0.0
2023-10-12,Paid Search,203.0
2023-10-12,Referral,13.21
2023-10-12,Social,324.05
2023-10-13,Direct,0.0
2023-10-13,Email,13.31
2023-10-13,Organic Search,0.0
2023-10-13,Paid Search,421.33
2023-10-13,Referral,41.13
2023-10-13,Social,432.86
2023-10-14,Direct,0.0
2023-10-14,Email,1.99
2023-10-14,Organic Search,0.0
2023-10-14,Paid Search,1150.66
2023-10-14,Referral,10.47
2023-10-14,Social,313.6
2023-10-15,Direct,0.0
2023-10-15,Email,13.66
2023-10-15,Organic Search,0.0
2023-10-15,Paid Search,342.03
2023-10-15,Referral,43.84
2023-10-15,Social,63.36
2023-10-16,Direct,0.0
2023-10-16,Email,3.56
2023-10-16,Organic Search,0.0
2023-10-16,Paid Search,1240.89
2023-10-16,Referral,51.25
2023-10-16,Social,307.98
2023-10-17,Direct,0.0
2023-10-17,Email,3.05
2023-10-17,Organic Search,0.0
2023-10-17,Paid Search,426.81
2023-10-17,Referral,12.74
2023-10-17,Social,135.46
2023-10-18,Direct,0.0
2023-10-18,Email,2.47
2023-10-18,Organic Search,0.0
2023-10-18,Paid Search,298.79
2023-10-18,Referral,71.23
2023-10-18,Social,163.26
2023-10-19,Direct,0.0
2023-10-19,Email,1.44
2023-10-19,Organic Search,0.0
2023-10-19,Paid Search,415.28
2023-10-19,Referral,186.92
2023-10-19,Social,269.42
2023-10-20,Direct,0.0
2023-10-20,Email,5.17
2023-10-20,Organic Search,0.0
2023-10-20,Paid Search,227.1
2023-10-20,Referral,39.47
2023-10-20,Social,166.95
2023-10-21,Direct,0.0
2023-10-21,Email,15.92
2023-10-21,Organic Search,0.0
2023-10-21,Paid Search,788.05
2023-10-21,Referral,19.63
2023-10-21,Social,180.36
2023-10-22,Direct,0.0
2023-10-22,Email,2.86
2023-10-22,Organic Search,0.0
2023-10-22,Paid Search,520.32
2023-10-22,Referral,104.21
2023-10-22,Social,357.62
2023-10-23,Direct,0.0
2023-10-23,Email,5.21
2023-10-23,Organic Search,0.0
2023-10-23,Paid Search,277.27
2023-10-23,Referral,50.03
2023-10-23,Social,371.81
2023-10-24,Direct,0.0
2023-10-24,Email,5.53
2023-10-24,Organic Search,0.0
2023-10-24,Paid Search,679.66
2023-10-24,Referral,26.77
2023-10-24,Social,174.37
2023-10-25,Direct,0.0
2023-10-25,Email,8.69
2023-10-25,Organic Search,0.0
2023-10-25,Paid Search,1520.9
2023-10-25,Referral,61.37
2023-10-25,Social,348.18
2023-10-26,Direct,0.0
2023-10-26,Email,3.39
2023-10-26,Organic Search,0.0
2023-10-26,Paid Search,1093.47
2023-10-26,Referral,3.33
2023-10-26,Social,210.63
2023-10-27,Direct,0.0
2023-10-27,Email,1.75
2023-10-27,Organic Search,0.0
2023-10-27,Paid Search,1386.6
2023-10-27,Referral,6.27
2023-10-27,Social,504.1
2023-10-28,Direct,0.0
2023-10-28,Email,4.7
2023-10-28,Organic Search,0.0
2023-10-28,Paid Search,305.22
2023-10-28,Referral,33.42
2023-10-28,Social,258.85
2023-10-29,Direct,0.0
2023-10-29,Email,2.9
2023-10-29,Organic Search,0.0
2023-10-29,Paid Search,395.48
2023-10-29,Referral,39.27
2023-10-29,Social,249.64
2023-10-30,Direct,0.0
2023-10-30,Email,14.3
2023-10-30,Organic Search,0.0
2023-10-30,Paid Search,866.61
2023-10-30,Referral,32.28
2023-10-30,Social,219.56
2023-10-31,Direct,0.0
2023-10-31,Email,7.66
2023-10-31,Organic Search,0.0
2023-10-31,Paid Search,307.53
2023-10-31,Referral,89.81
2023-10-31,Social,85.08
2023-11-01,Direct,0.0
2023-11-01,Email,3.97
2023-11-01,Organic Search,0.0
2023-11-01,Paid Search,377.88
2023-11-01,Referral,39.72
2023-11-01,Social,559.26
2023-11-02,Direct,0.0
2023-11-02,Email,5.08
2023-11-02,Organic Search,0.0
2023-11-02,Paid Search,853.4
2023-11-02,Referral,69.4
2023-11-02,Social,199.28
2023-11-03,Direct,0.0
2023-11-03,Email,4.38
2023-11-03,Organic Search,0.0
2023-11-03,Paid Search,1172.78
2023-11-03,Referral,92.41
2023-11-03,Social,354.41
2023-11-04,Direct,0.0
2023-11-04,Email,1.81
2023-11-04,Organic Search,0.0
2023-11-04,Paid Search,350.84
2023-11-04,Referral,30.79
2023-11-04,Social,311.81
2023-11-05,Direct,0.0
2023-11-05,Email,4.08
2023-11-05,Organic Search,0.0
2023-11-05,Paid Search,765.46
2023-11-05,Referral,25.4
2023-11-05,Social,256.8
2023-11-06,Direct,0.0
2023-11-06,Email,4.01
2023-11-06,Organic Search,0.0
2023-11-06,Paid Search,233.32
2023-11-06,Referral,18.03
2023-11-06,Social,225.66
2023-11-07,Direct,0.0
2023-11-07,Email,4.03
2023-11-07,Organic Search,0.0
2023-11-07,Paid Search,413.55
2023-11-07,Referral,7.48
2023-11-07,Social,269.01
2023-11-08,Direct,0.0
2023-11-08,Email,4.73
2023-11-08,Organic Search,0.0
2023-11-08,Paid Search,716.05
2023-11-08,Referral,16.76
2023-11-08,Social,179.2
2023-11-09,Direct,0.0
2023-11-09,Email,5.19
2023-11-09,Organic Search,0.0
2023-11-09,Paid Search,1213.41
2023-11-09,Referral,4.18
2023-11-09,Social,369.61
2023-11-10,Direct,0.0
2023-11-10,Email,1.58
2023-11-10,Organic Search,0.0
2023-11-10,Paid Search,1174.49
2023-11-10,Referral,59.96
2023-11-10,Social,242.0
2023-11-11,Direct,0.0
2023-11-11,Email,2.36
2023-11-11,Organic Search,0.0
2023-11-11,Paid Search,780.05
2023-11-11,Referral,152.39
2023-11-11,Social,179.68
2023-11-12,Direct,0.0
2023-11-12,Email,7.28
2023-11-12,Organic Search,0.0
2023-11-12,Paid Search,602.84
2023-11-12,Referral,26.72
2023-11-12,Social,68.29
2023-11-13,Direct,0.0
2023-11-13,Email,5.15
2023-11-13,Organic Search,0.0
2023-11-13,Paid Search,752.84
2023-11-13,Referral,30.27
2023-11-13,Social,114.6
2023-11-14,Direct,0.0
2023-11-14,Email,0.8
2023-11-14,Organic Search,0.0
2023-11-14,Paid Search,1179.35
2023-11-14,Referral,52.16
2023-11-14,Social,255.53
2023-11-15,Direct,0.0
2023-11-15,Email,5.11
2023-11-15,Organic Search,0.0
2023-11-15,Paid Search,744.12
2023-11-15,Referral,24.2
2023-11-15,Social,188.71
2023-11-16,Direct,0.0
2023-11-16,Email,13.64
2023-11-16,Organic Search,0.0
2023-11-16,Paid Search,510.54
2023-11-16,Referral,41.45
2023-11-16,Social,214.36
2023-11-17,Direct,0.0
2023-11-17,Email,5.34
2023-11-17,Organic Search,0.0
2023-11-17,Paid Search,376.08
2023-11-17,Referral,45.46
2023-11-17,Social,140.1
2023-11-18,Direct,0.0
2023-11-18,Email,3.88
2023-11-18,Organic Search,0.0
2023-11-18,Paid Search,363.13
2023-11-18,Referral,43.62
2023-11-18,Social,334.77
2023-11-19,Direct,0.0
2023-11-19,Email,2.14
2023-11-19,Organic Search,0.0
2023-11-19,Paid Search,764.84
2023-11-19,Referral,82.7
2023-11-19,Social,72.13
2023-11-20,Direct,0.0
2023-11-20,Email,2.78
2023-11-20,Organic Search,0.0
2023-11-20,Paid Search,466.4
2023-11-20,Referral,12.4
2023-11-20,Social,290.89
2023-11-21,Direct,0.0
2023-11-21,Email,3.59
2023-11-21,Organic Search,0.0
2023-11-21,Paid Search,1700.58
2023-11-21,Referral,3.69
2023-11-21,Social,156.45
2023-11-22,Direct,0.0
2023-11-22,Email,11.14
2023-11-22,Organic Search,0.0
2023-11-22,Paid Search,347.27
2023-11-22,Referral,42.44
2023-11-22,Social,126.67
2023-11-23,Direct,0.0
2023-11-23,Email,2.99
2023-11-23,Organic Search,0.0
2023-11-23,Paid Search,659.85
2023-11-23,Referral,17.43
2023-11-23,Social,357.77
2023-11-24,Direct,0.0
2023-11-24,Email,3.1
2023-11-24,Organic Search,0.0
2023-11-24,Paid Search,329.12
2023-11-24,Referral,16.24
2023-11-24,Social,116.63
2023-11-25,Direct,0.0
2023-11-25,Email,4.32
2023-11-25,Organic Search,0.0
2023-11-25,Paid Search,748.97
2023-11-25,Referral,63.17
2023-11-25,Social,144.95
2023-11-26,Direct,0.0
2023-11-26,Email,2.25
2023-11-26,Organic Search,0.0
2023-11-26,Paid Search,791.42
2023-11-26,Referral,60.4
2023-11-26,Social,508.72
2023-11-27,Direct,0.0
2023-11-27,Email,2.01
2023-11-27,Organic Search,0.0
2023-11-27,Paid Search,1667.7
2023-11-27,Referral,73.37
2023-11-27,Social,255.28
2023-11-28,Direct,0.0
2023-11-28,Email,4.08
2023-11-28,Organic Search,0.0
2023-11-28,Paid Search,375.01
2023-11-28,Referral,41.47
2023-11-28,Social,87.66
2023-11-29,Direct,0.0
2023-11-29,Email,10.12
2023-11-29,Organic Search,0.0
2023-11-29,Paid Search,1139.97
2023-11-29,Referral,27.16
2023-11-29,Social,152.89
2023-11-30,Direct,0.0
2023-11-30,Email,16.16
2023-11-30,Organic Search,0.0
2023-11-30,Paid Search,770.4
2023-11-30,Referral,72.32
2023-11-30,Social,243.69
2023-12-01,Direct,0.0
2023-12-01,Email,9.4
2023-12-01,Organic Search,0.0
2023-12-01,Paid Search,1168.48
2023-12-01,Referral,40.13
2023-12-01,Social,93.56
2023-12-02,Direct,0.0
2023-12-02,Email,2.37
2023-12-02,Organic Search,0.0
2023-12-02,Paid Search,547.29
2023-12-02,Referral,10.68
2023-12-02,Social,880.1
2023-12-03,Direct,0.0
2023-12-03,Email,7.04
2023-12-03,Organic Search,0.0
2023-12-03,Paid Search,524.0
2023-12-03,Referral,48.43
2023-12-03,Social,239.05
2023-12-04,Direct,0.0
2023-12-04,Email,2.8
2023-12-04,Organic Search,0.0
2023-12-04,Paid Search,294.22
2023-12-04,Referral,84.61
2023-12-04,Social,217.72
2023-12-05,Direct,0.0
2023-12-05,Email,7.54
2023-12-05,Organic Search,0.0
2023-12-05,Paid Search,1212.2
2023-12-05,Referral,72.9
2023-12-05,Social,329.99
2023-12-06,Direct,0.0
2023-12-06,Email,3.43
2023-12-06,Organic Search,0.0
2023-12-06,Paid Search,1245.75
2023-12-06,Referral,18.69
2023-12-06,Social,221.04
2023-12-07,Direct,0.0
2023-12-07,Email,4.41
2023-12-07,Organic Search,0.0
2023-12-07,Paid Search,873.69
2023-12-07,Referral,16.73
2023-12-07,Social,146.92
2023-12-08,Direct,0.0
2023-12-08,Email,3.8
2023-12-08,Organic Search,0.0
2023-12-08,Paid Search,408.78
2023-12-08,Referral,31.58
2023-12-08,Social,239.67
2023-12-09,Direct,0.0
2023-12-09,Email,5.21
2023-12-09,Organic Search,0.0
2023-12-09,Paid Search,747.7
2023-12-09,Referral,274.59
2023-12-09,Social,173.91
2023-12-10,Direct,0.0
2023-12-10,Email,4.76
2023-12-10,Organic Search,0.0
2023-12-10,Paid Search,605.82
2023-12-10,Referral,21.57
2023-12-10,Social,361.97
2023-12-11,Direct,0.0
2023-12-11,Email,4.39
2023-12-11,Organic Search,0.0
2023-12-11,Paid Search,691.46
2023-12-11,Referral,87.66
2023-12-11,Social,258.63
2023-12-12,Direct,0.0
2023-12-12,Email,5.46
2023-12-12,Organic Search,0.0
2023-12-12,Paid Search,334.31
2023-12-12,Referral,7.44
2023-12-12,Social,406.94
2023-12-13,Direct,0.0
2023-12-13,Email,2.42
2023-12-13,Organic Search,0.0
2023-12-13,Paid Search,995.98
2023-12-13,Referral,175.73
2023-12-13,Social,66.15
2023-12-14,Direct,0.0
2023-12-14,Email,1.5
2023-12-14,Organic Search,0.0
2023-12-14,Paid Search,596.47
2023-12-14,Referral,30.01
2023-12-14,Social,865.54
2023-12-15,Direct,0.0
2023-12-15,Email,4.7
2023-12-15,Organic Search,0.0
2023-12-15,Paid Search,936.65
2023-12-15,Referral,50.47
2023-12-15,Social,281.57
2023-12-16,Direct,0.0
2023-12-16,Email,2.05
2023-12-16,Organic Search,0.0
2023-12-16,Paid Search,634.12
2023-12-16,Referral,210.56
2023-12-16,Social,119.33
2023-12-17,Direct,0.0
2023-12-17,Email,14.83
2023-12-17,Organic Search,0.0
2023-12-17,Paid Search,814.59
2023-12-17,Referral,85.89
2023-12-17,Social,964.91
2023-12-18,Direct,0.0
2023-12-18,Email,11.21
2023-12-18,Organic Search,0.0
2023-12-18,Paid Search,787.52
2023-12-18,Referral,41.28
2023-12-18,Social,87.58
2023-12-19,Direct,0.0
2023-12-19,Email,5.02
2023-12-19,Organic Search,0.0
2023-12-19,Paid Search,561.61
2023-12-19,Referral,9.51
2023-12-19,Social,260.62
2023-12-20,Direct,0.0
2023-12-20,Email,4.53
2023-12-20,Organic Search,0.0
2023-12-20,Paid Search,637.68
2023-12-20,Referral,83.33
2023-12-20,Social,22.35
2023-12-21,Direct,0.0
2023-12-21,Email,8.42
2023-12-21,Organic Search,0.0
2023-12-21,Paid Search,1207.44
2023-12-21,Referral,63.83
2023-12-21,Social,416.9
2023-12-22,Direct,0.0
2023-12-22,Email,9.53
2023-12-22,Organic Search,0.0
2023-12-22,Paid Search,912.4
2023-12-22,Referral,10.03
2023-12-22,Social,450.16
2023-12-23,Direct,0.0
2023-12-23,Email,3.77
2023-12-23,Organic Search,0.0
2023-12-23,Paid Search,1914.02
2023-12-23,Referral,3.27
2023-12-23,Social,190.91
2023-12-24,Direct,0.0
2023-12-24,Email,2.97
2023-12-24,Organic Search,0.0
2023-12-24,Paid Search,702.51
2023-12-24,Referral,42.7
2023-12-24,Social,126.4
2023-12-25,Direct,0.0
2023-12-25,Email,5.67
2023-12-25,Organic Search,0.0
2023-12-25,Paid Search,361.14
2023-12-25,Referral,12.94
2023-12-25,Social,252.01
2023-12-26,Direct,0.0
2023-12-26,Email,5.36
2023-12-26,Organic Search,0.0
2023-12-26,Paid Search,445.9
2023-12-26,Referral,71.01
2023-12-26,Social,85.32
2023-12-27,Direct,0.0
2023-12-27,Email,1.16
2023-12-27,Organic Search,0.0
2023-12-27,Paid Search,485.87
2023-12-27,Referral,27.28
2023-12-27,Social,319.1
2023-12-28,Direct,0.0
2023-12-28,Email,0.81
2023-12-28,Organic Search,0.0
2023-12-28,Paid Search,683.59
2023-12-28,Referral,8.19
2023-12-28,Social,434.16
2023-12-29,Direct,0.0
2023-12-29,Email,6.52
2023-12-29,Organic Search,0.0
2023-12-29,Paid Search,1338.53
2023-12-29,Referral,40.33
2023-12-29,Social,883.59
2023-12-30,Direct,0.0
2023-12-30,Email,0.41
2023-12-30,Organic Search,0.0
2023-12-30,Paid Search,692.42
2023-12-30,Referral,43.7
2023-12-30,Social,70.17
2023-12-31,Direct,0.0
2023-12-31,Email,5.32
2023-12-31,Organic Search,0.0
2023-12-31,Paid Search,522.8
2023-12-31,Referral,55.67
2023-12-31,Social,259.41
2024-01-01,Direct,0.0
2024-01-01,Email,0.84
2024-01-01,Organic Search,0.0
2024-01-01,Paid Search,861.77
2024-01-01,Referral,9.78
2024-01-01,Social,506.46
2024-01-02,Direct,0.0
2024-01-02,Email,2.7
2024-01-02,Organic Search,0.0
2024-01-02,Paid Search,711.13
2024-01-02,Referral,34.72
2024-01-02,Social,251.46
2024-01-03,Direct,0.0
2024-01-03,Email,5.01
2024-01-03,Organic Search,0.0
2024-01-03,Paid Search,1321.83
2024-01-03,Referral,29.37
2024-01-03,Social,90.56
2024-01-04,Direct,0.0
2024-01-04,Email,12.07
2024-01-04,Organic Search,0.0
2024-01-04,Paid Search,686.17
2024-01-04,Referral,10.55
2024-01-04,Social,266.7
2024-01-05,Direct,0.0
2024-01-05,Email,3.09
2024-01-05,Organic Search,0.0
2024-01-05,Paid Search,1517.3
2024-01-05,Referral,9.7
2024-01-05,Social,329.38
2024-01-06,Direct,0.0
2024-01-06,Email,0.97
2024-01-06,Organic Search,0.0
2024-01-06,Paid Search,602.86
2024-01-06,Referral,9.21
2024-01-06,Social,221.47
2024-01-07,Direct,0.0
2024-01-07,Email,5.96
2024-01-07,Organic Search,0.0
2024-01-07,Paid Search,907.95
2024-01-07,Referral,13.55
2024-01-07,Social,318.37
2024-01-08,Direct,0.0
2024-01-08,Email,8.67
2024-01-08,Organic Search,0.0
2024-01-08,Paid Search,786.42
2024-01-08,Referral,8.65
2024-01-08,Social,180.68
2024-01-09,Direct,0.0
2024-01-09,Email,14.74
2024-01-09,Organic Search,0.0
2024-01-09,Paid Search,427.11
2024-01-09,Referral,9.46
2024-01-09,Social,464.13
2024-01-10,Direct,0.0
2024-01-10,Email,3.17
2024-01-10,Organic Search,0.0
2024-01-10,Paid Search,915.27
2024-01-10,Referral,152.83
2024-01-10,Social,155.1
2024-01-11,Direct,0.0
2024-01-11,Email,4.15
2024-01-11,Organic Search,0.0
2024-01-11,Paid Search,451.48
2024-01-11,Referral,12.43
2024-01-11,Social,255.28
2024-01-12,Direct,0.0
2024-01-12,Email,10.51
2024-01-12,Organic Search,0.0
2024-01-12,Paid Search,792.54
2024-01-12,Referral,73.27
2024-01-12,Social,410.72
2024-01-13,Direct,0.0
2024-01-13,Email,5.26
2024-01-13,Organic Search,0.0
2024-01-13,Paid Search,588.69
2024-01-13,Referral,9.87
2024-01-13,Social,204.69
2024-01-14,Direct,0.0
2024-01-14,Email,2.98
2024-01-14,Organic Search,0.0
2024-01-14,Paid Search,2274.68
2024-01-14,Referral,24.8
2024-01-14,Social,314.81
2024-01-15,Direct,0.0
2024-01-15,Email,8.93
2024-01-15,Organic Search,0.0
2024-01-15,Paid Search,568.64
2024-01-15,Referral,16.96
2024-01-15,Social,1025.3
2024-01-16,Direct,0.0
2024-01-16,Email,5.0
2024-01-16,Organic Search,0.0
2024-01-16,Paid Search,920.46
2024-01-16,Referral,1.78
2024-01-16,Social,514.05
2024-01-17,Direct,0.0
2024-01-17,Email,9.15
2024-01-17,Organic Search,0.0
2024-01-17,Paid Search,875.65
2024-01-17,Referral,27.6
2024-01-17,Social,574.04
2024-01-18,Direct,0.0
2024-01-18,Email,8.71
2024-01-18,Organic Search,0.0
2024-01-18,Paid Search,1123.15
2024-01-18,Referral,77.16
2024-01-18,Social,300.43
2024-01-19,Direct,0.0
2024-01-19,Email,11.78
2024-01-19,Organic Search,0.0
2024-01-19,Paid Search,936.44
2024-01-19,Referral,16.9
2024-01-19,Social,264.88
2024-01-20,Direct,0.0
2024-01-20,Email,16.93
2024-01-20,Organic Search,0.0
2024-01-20,Paid Search,403.56
2024-01-20,Referral,66.97
2024-01-20,Social,220.68
2024-01-21,Direct,0.0
2024-01-21,Email,6.29
2024-01-21,Organic Search,0.0
2024-01-21,Paid Search,681.07
2024-01-21,Referral,14.65
2024-01-21,Social,259.22
2024-01-22,Direct,0.0
2024-01-22,Email,2.15
2024-01-22,Organic Search,0.0
2024-01-22,Paid Search,1054.92
2024-01-22,Referral,47.16
2024-01-22,Social,118.01
2024-01-23,Direct,0.0
2024-01-23,Email,5.18
2024-01-23,Organic Search,0.0
2024-01-23,Paid Search,722.93
2024-01-23,Referral,15.96
2024-01-23,Social,701.57
2024-01-24,Direct,0.0
2024-01-24,Email,1.7
2024-01-24,Organic Search,0.0
2024-01-24,Paid Search,411.07
2024-01-24,Referral,28.18
2024-01-24,Social,249.8
2024-01-25,Direct,0.0
2024-01-25,Email,3.64
2024-01-25,Organic Search,0.0
2024-01-25,Paid Search,622.31
2024-01-25,Referral,23.25
2024-01-25,Social,362.01
2024-01-26,Direct,0.0
2024-01-26,Email,10.01
2024-01-26,Organic Search,0.0
2024-01-26,Paid Search,368.03
2024-01-26,Referral,56.58
2024-01-26,Social,148.33
2024-01-27,Direct,0.0
2024-01-27,Email,9.73
2024-01-27,Organic Search,0.0
2024-01-27,Paid Search,1915.6
2024-01-27,Referral,13.05
2024-01-27,Social,355.14
2024-01-28,Direct,0.0
2024-01-28,Email,3.16
2024-01-28,Organic Search,0.0
2024-01-28,Paid Search,840.77
2024-01-28,Referral,14.91
2024-01-28,Social,509.43
2024-01-29,Direct,0.0
2024-01-29,Email,2.06
2024-01-29,Organic Search,0.0
2024-01-29,Paid Search,212.56
2024-01-29,Referral,167.68
2024-01-29,Social,419.96
2024-01-30,Direct,0.0
2024-01-30,Email,7.56
2024-01-30,Organic Search,0.0
2024-01-30,Paid Search,340.09
2024-01-30,Referral,7.1
2024-01-30,Social,350.73
2024-01-31,Direct,0.0
2024-01-31,Email,1.44
2024-01-31,Organic Search,0.0
2024-01-31,Paid Search,710.51
2024-01-31,Referral,36.12
2024-01-31,Social,335.14
2024-02-01,Direct,0.0
2024-02-01,Email,2.6
2024-02-01,Organic Search,0.0
2024-02-01,Paid Search,764.49
2024-02-01,Referral,58.49
2024-02-01,Social,91.84
2024-02-02,Direct,0.0
2024-02-02,Email,13.1
2024-02-02,Organic Search,0.0
2024-02-02,Paid Search,429.97
2024-02-02,Referral,53.44
2024-02-02,Social,141.52
2024-02-03,Direct,0.0
2024-02-03,Email,6.7
2024-02-03,Organic Search,0.0
2024-02-03,Paid Search,904.76
2024-02-03,Referral,40.95
2024-02-03,Social,245.6
2024-02-04,Direct,0.0
2024-02-04,Email,7.83
2024-02-04,Organic Search,0.0
2024-02-04,Paid Search,287.36
2024-02-04,Referral,2.66
2024-02-04,Social,466.38
2024-02-05,Direct,0.0
2024-02-05,Email,1.9
2024-02-05,Organic Search,0.0
