,id,title,album,all_artists,artist_tags,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
106,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Merry Christmas From Brenda Lee,'Brenda Lee',"'adult standards', 'lounge', 'rockabilly'",87,1964-10-19,False,0.589,0.472,8,-8.749,1,0.614,0.0,0.505,0.898,67.196,126267,4
107,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),'Lewis Capaldi',"'pop', 'uk pop'",87,2019-11-22,False,0.459,0.575,3,-4.858,1,0.604,0.0,0.0885,0.183,111.881,215107,4
108,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,DAMN.,'Kendrick Lamar',"'conscious hip hop', 'hip hop', 'rap', 'west coast rap'",87,2017-04-14,True,0.908,0.621,1,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
109,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,'Travis Scott',"'hip hop', 'rap', 'slap house'",87,2018-08-03,True,0.834,0.73,8,-3.714,1,0.00513,0.0,0.124,0.446,155.008,312820,4
110,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,More Life,'Drake',"'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",87,2017-03-18,True,0.809,0.463,11,-11.377,1,0.256,0.085,0.109,0.364,111.98,298941,4
111,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)","'Shakira', 'Wyclef Jean'","'colombian pop', 'dance pop', 'latin pop', 'pop', 'rap kreyol'",87,2005-11-28,False,0.778,0.824,10,-5.892,0,0.284,0.0,0.405,0.758,100.024,218093,4
112,5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,In The Lonely Hour,'Sam Smith',"'pop', 'uk pop'",87,2014-05-26,False,0.418,0.42,0,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4
113,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,Highway to Hell,'AC/DC',"'australian rock', 'hard rock', 'rock'",87,1979-07-27,False,0.574,0.913,6,-4.793,0,0.061,0.00158,0.156,0.423,115.728,208400,4
114,7BqHUALzNBTanL6OvsqmC1,Happier,Happier,"'Marshmello', 'Bastille'","'brostep', 'edm', 'pop', 'progressive electro house', 'metropopolis', 'modern rock', 'pop'",87,2018-08-17,False,0.687,0.792,5,-2.749,1,0.191,0.0,0.167,0.671,100.011,214290,4
115,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,The Colour And The Shape,'Foo Fighters',"'alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock'",87,1997-05-20,False,0.413,0.881,11,-5.541,0,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4
116,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,X&Y,'Coldplay',"'permanent wave', 'pop'",87,2005-06-07,False,0.209,0.417,3,-8.74,1,0.164,0.00196,0.113,0.124,138.178,295533,4
117,2374M0fQpWi3dLnB54qaLX,Africa,Toto IV,'TOTO',"'album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'",87,1982-04-08,False,0.671,0.373,9,-18.064,1,0.257,8.01e-05,0.0481,0.732,92.718,295893,4
118,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,By the Way (Deluxe Edition),'Red Hot Chili Peppers',"'alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock'",87,2002-07-09,False,0.618,0.938,9,-3.442,1,0.0179,0.0,0.167,0.875,91.455,269000,4
119,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Fallen,'Evanescence','alternative metal',87,2003-03-04,False,0.331,0.943,4,-3.188,0,0.00721,2.06e-06,0.242,0.296,94.612,235893,4
120,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,x (Deluxe Edition),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",87,2014-06-21,False,0.614,0.379,4,-10.48,1,0.607,0.000464,0.0986,0.201,107.989,258987,4
121,5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,'Lukas Graham',"'danish pop', 'scandipop'",87,2016-04-01,False,0.765,0.473,10,-5.829,1,0.287,0.0,0.391,0.34,119.992,237300,4
122,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Without Warning,"'Offset', 'Metro Boomin'","'atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap', 'hip hop', 'rap'",87,2017-10-30,True,0.88,0.428,9,-8.28,1,0.149,5.05e-05,0.114,0.333,100.007,172800,4
123,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Un Verano Sin Ti,"'Bad Bunny', 'Bomba Estéreo'","'reggaeton', 'trap latino', 'urbano latino', 'cumbia', 'latin alternative', 'latin rock', 'pop electronico', 'tropical alternativo'",87,2022-05-06,False,0.647,0.686,3,-5.745,0,0.08,1.34e-06,0.528,0.268,79.928,258299,4
124,6Ox1rvlwEpB49drasQm6RF,Star Shopping,Star Shopping,'Lil Peep',"'cloud rap', 'emo rap', 'lgbtq+ hip hop'",87,2015,True,0.538,0.471,4,-9.84,0,0.0946,0.0185,0.116,0.307,93.07,142000,4
125,2gam98EZKrF9XuOkU13ApN,Promiscuous,Loose,"'Nelly Furtado', 'Timbaland'","'canadian latin', 'canadian pop', 'dance pop', 'pop', 'dance pop', 'pop', 'pop rap'",87,2006-01-01,False,0.808,0.97,10,-6.098,0,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
126,4cktbXiXOapiLBMprHFErI,Memories,JORDI (Deluxe),'Maroon 5','pop',87,2021-06-11,False,0.775,0.327,11,-7.241,1,0.841,0.0,0.0821,0.595,91.05,189486,4
127,6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,'Kali Uchis','colombian pop',87,2020-12-04,False,0.653,0.524,11,-9.016,0,0.112,0.0,0.203,0.553,83.97,160191,4
128,1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),Freudian,"'Daniel Caesar', 'H.E.R.'","'canadian contemporary r&b', 'r&b', 'rap'",87,2017-08-25,False,0.524,0.364,7,-10.209,1,0.808,0.0,0.1,0.436,75.24,209831,4
129,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Happier Than Ever,'Billie Eilish',"'art pop', 'pop'",87,2021-07-30,True,0.332,0.225,0,-8.697,1,0.767,0.00349,0.128,0.297,81.055,298899,3
130,2tGvwE8GcFKwNdAXMnlbfl,happier,SOUR,'Olivia Rodrigo','pop',87,2021-05-21,True,0.395,0.443,6,-9.72,1,0.765,9.67e-06,0.0839,0.338,168.924,175933,3
131,50nfwKoDiSYg8zOCREWAm5,Shivers,=,'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",87,2021-10-29,False,0.788,0.859,2,-2.724,1,0.281,0.0,0.0424,0.822,141.02,207853,4
132,6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",'Ariana Grande','pop',87,2019-02-08,True,0.778,0.317,1,-10.732,0,0.592,0.0,0.0881,0.327,140.048,178627,4
133,0nbXyq5TXYPCO7pr3N8S4I,The Box,Please Excuse Me for Being Antisocial,'Roddy Ricch',"'melodic rap', 'rap', 'trap'",87,2019-12-06,True,0.896,0.586,10,-6.687,0,0.104,0.0,0.79,0.642,116.971,196653,4
134,2VxeLyX666F8uXCJ0dZF8B,Shallow,A Star Is Born Soundtrack,"'Lady Gaga', 'Bradley Cooper'","'art pop', 'dance pop', 'pop', 'hollywood'",87,2018-10-05,False,0.572,0.385,7,-6.362,1,0.371,0.0,0.231,0.323,95.799,215733,4
135,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,'Juice WRLD',"'chicago rap', 'melodic rap', 'rap'",87,2018-12-10,True,0.511,0.566,6,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4
136,54ipXppHLA8U4yqpOFTUhr,Bones,Mercury - Acts 1 & 2,'Imagine Dragons',"'modern rock', 'pop', 'rock'",87,2022-07-01,False,0.772,0.75,5,-3.67,0,0.0201,0.0,0.074,0.587,114.061,165265,4
137,43zdsphuZLzwA9k4DJhU0I,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",'Billie Eilish',"'art pop', 'pop'",87,2019-03-29,False,0.367,0.111,4,-14.084,1,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
138,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,'Olivia Rodrigo','pop',87,2021-05-21,True,0.563,0.664,9,-5.044,1,0.335,0.0,0.0849,0.688,166.928,178147,4
139,6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),'The Beatles',"'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock'",87,1969-09-26,False,0.557,0.54,9,-10.484,1,0.0339,0.00248,0.179,0.394,129.171,185733,4
140,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,Toxicity,'System Of A Down',"'alternative metal', 'nu metal', 'rap metal', 'rock'",87,2001-09-04,False,0.417,0.934,7,-3.908,0,0.000278,0.0015,0.132,0.287,127.066,210240,4
141,57bgtoPSgt236HzfBOd8kj,Thunderstruck,The Razors Edge,'AC/DC',"'australian rock', 'hard rock', 'rock'",87,1990-09-24,False,0.502,0.89,4,-5.175,1,0.000147,0.0117,0.217,0.259,133.52,292880,4
142,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,In The Lonely Hour,'Sam Smith',"'pop', 'uk pop'",87,2014-05-26,False,0.677,0.485,5,-5.795,1,0.529,2.04e-05,0.0766,0.493,82.001,239317,4
143,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,DAMN.,"'Kendrick Lamar', 'Zacari'","'conscious hip hop', 'hip hop', 'rap', 'west coast rap'",87,2017-04-14,True,0.8,0.585,10,-7.343,1,0.264,0.0,0.153,0.779,126.058,213400,4
144,31AOj9sFz2gM0O3hMARRBx,Losing My Religion,Out Of Time (25th Anniversary Edition),'R.E.M.',"'alternative rock', 'athens indie', 'permanent wave', 'rock'",87,1991-03-12,False,0.666,0.855,9,-5.051,0,0.179,1.2e-06,0.0987,0.803,125.639,268427,4
145,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Purpose (Deluxe),'Justin Bieber',"'canadian pop', 'pop'",87,2015-11-13,False,0.609,0.378,4,-9.828,1,0.835,0.0,0.28,0.515,100.418,233720,4
146,7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,"'The Chainsmokers', 'Halsey'","'pop', 'electropop', 'etherpop', 'indie poptimism', 'pop'",87,2016-07-29,False,0.748,0.524,8,-5.599,1,0.414,0.0,0.111,0.661,95.01,244960,4
147,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Demon Days,'Gorillaz',"'alternative hip hop', 'modern rock', 'rock'",87,2005-05-23,False,0.818,0.705,6,-6.679,1,0.00836,0.00233,0.613,0.772,138.559,222640,4
148,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),"'Pitbull', 'Ne-Yo', 'AFROJACK', 'Nayer'","'dance pop', 'miami hip hop', 'pop', 'dance pop', 'pop', 'r&b', 'urban contemporary', 'big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'deep dance pop'",87,2011-06-17,False,0.671,0.939,8,-3.206,1,0.191,0.0,0.298,0.53,129.024,252307,4
149,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),'Eagles',"'album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'",87,1976-12-08,False,0.579,0.508,2,-9.484,1,0.00574,0.000494,0.0575,0.609,147.125,391376,4
150,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,2014 Forest Hills Drive,'J. Cole',"'conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'",86,2014-12-09,True,0.495,0.722,6,-8.108,0,0.0697,0.0,0.113,0.539,175.627,239267,4
151,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),"'Calvin Harris', 'Dua Lipa'","'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance', 'dance pop', 'pop', 'uk pop'",86,2018-04-06,False,0.791,0.862,9,-3.24,0,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
152,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,Watch The Throne,"'JAY-Z', 'Kanye West'","'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'chicago rap', 'hip hop', 'rap'",86,2011-08-08,True,0.789,0.858,1,-5.542,1,0.127,0.0,0.349,0.775,140.022,219333,4
153,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,17,"'XXXTENTACION', 'Trippie Redd'","'emo rap', 'miami hip hop', 'rap', 'melodic rap', 'rap', 'trap'",86,2017-08-25,True,0.797,0.533,0,-9.74,0,0.0172,0.000152,0.103,0.329,131.036,146520,4
154,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,Up All Night,'One Direction',"'boy band', 'pop', 'post-teen pop', 'talent show'",86,2012-05-25,False,0.726,0.787,4,-2.494,1,0.009,0.0,0.0596,0.888,124.99,199987,4
155,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,In A Tidal Wave Of Mystery (Deluxe Edition),'Capital Cities',"'metropopolis', 'modern rock'",86,2013,False,0.655,0.819,0,-4.852,1,0.000176,0.00374,0.104,0.766,117.956,192790,5
156,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,'Billie Eilish',"'art pop', 'pop'",86,2019-11-13,False,0.704,0.225,6,-14.454,0,0.902,0.657,0.106,0.243,120.006,245426,4
157,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,TALKING IS HARD,'WALK THE MOON',"'dance rock', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop rock'",86,2014-12-02,False,0.578,0.866,1,-3.804,1,0.00701,0.0,0.257,0.619,128.038,199080,4
158,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",'Train',"'dance pop', 'neo mellow', 'pop', 'pop rock'",86,2010-12-01,False,0.673,0.886,1,-4.44,0,0.185,0.0,0.0826,0.795,97.012,216773,4
159,09CtPGIpYB4BrO8qb1RGsF,Sorry,Purpose (Deluxe),'Justin Bieber',"'canadian pop', 'pop'",86,2015-11-13,False,0.654,0.76,0,-3.669,0,0.0797,0.0,0.299,0.41,99.945,200787,4
160,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Torches,'Foster The People',"'indietronica', 'modern alternative rock', 'modern rock', 'rock'",86,2011-05-23,False,0.733,0.71,5,-5.849,0,0.145,0.115,0.0956,0.965,127.975,239600,4
161,3pXF1nA74528Edde4of9CC,Don't,T R A P S O U L,'Bryson Tiller',"'kentucky hip hop', 'r&b', 'rap'",86,2015-10-02,True,0.765,0.356,11,-5.556,0,0.223,0.0,0.0963,0.189,96.991,198293,4
162,2ZRo7axmMPeSVUvDbGkJah,Hope,?,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",86,2018-03-16,True,0.592,0.457,9,-6.081,0,0.661,0.000331,0.146,0.225,146.04,110886,4
163,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),"'USHER', 'Lil Jon', 'Ludacris'","'atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary', 'atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap', 'atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'",86,2004-03-23,False,0.894,0.791,2,-4.699,1,0.0183,0.0,0.0388,0.583,105.018,250373,4
164,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,Back In Black,'AC/DC',"'australian rock', 'hard rock', 'rock'",86,1980-07-25,False,0.31,0.7,9,-5.678,1,0.011,0.00965,0.0828,0.763,188.386,255493,4
165,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,OASIS,"'J Balvin', 'Bad Bunny'","'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino', 'reggaeton', 'trap latino', 'urbano latino'",86,2019-06-28,False,0.754,0.646,7,-5.795,1,0.152,1.85e-05,0.108,0.429,176.089,242573,4
166,7EZC6E7UjZe63f1jRmkWxt,Zombie,No Need To Argue (The Complete Sessions 1994-1995),'The Cranberries',"'irish rock', 'pop rock', 'rock'",86,1994-10-03,False,0.309,0.649,7,-8.994,1,0.0158,0.00591,0.367,0.312,166.915,306440,4
167,6Uj1ctrBOjOas8xZXGqKk4,Woman,Planet Her,'Doja Cat',"'dance pop', 'pop'",86,2021-06-25,True,0.824,0.764,5,-4.175,0,0.0888,0.00294,0.117,0.881,107.998,172627,4
168,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Santa Tell Me,'Ariana Grande','pop',86,2014-11-24,False,0.525,0.621,7,-7.364,1,0.0489,0.0,0.294,0.591,191.9,204093,4
169,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Drip Harder,"'Lil Baby', 'Gunna'","'atl hip hop', 'atl trap', 'rap', 'trap', 'atl hip hop', 'melodic rap', 'rap', 'trap'",86,2018-10-05,True,0.897,0.662,1,-6.903,0,0.0852,0.0,0.534,0.389,112.511,145543,4
170,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",Aftermath,'The Rolling Stones',"'album rock', 'british invasion', 'classic rock', 'rock'",86,1966-04-15,False,0.464,0.795,1,-9.267,1,0.0493,0.00244,0.399,0.612,158.691,202267,4
171,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Un Verano Sin Ti,'Bad Bunny',"'reggaeton', 'trap latino', 'urbano latino'",86,2022-05-06,True,0.65,0.715,5,-5.198,0,0.0993,0.000291,0.126,0.187,106.672,243717,4
172,5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),Escape (2022 Remaster),'Journey',"'album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock'",86,1981-07-17,False,0.505,0.754,4,-7.435,1,0.132,0.0,0.204,0.51,119.204,249600,4
173,5cF0dROlMOK5uNZtivgu50,Attention,Voicenotes,'Charlie Puth',"'pop', 'viral pop'",86,2018-05-11,False,0.775,0.613,3,-4.586,0,0.109,2.33e-05,0.134,0.797,100.066,208787,4
174,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Animal (Expanded Edition),'Kesha',"'dance pop', 'pop'",86,2010-01-01,False,0.755,0.837,2,-2.718,0,0.0991,0.0,0.289,0.714,120.028,199693,4
175,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),"'Wiz Khalifa', 'Charlie Puth'","'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'pop', 'viral pop'",86,2015,False,0.689,0.481,10,-7.503,1,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
176,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),beerbongs & bentleys,"'Post Malone', '21 Savage'","'dfw rap', 'melodic rap', 'pop', 'rap', 'atl hip hop', 'hip hop', 'rap'",86,2018-04-27,True,0.585,0.52,5,-6.136,0,0.124,7.01e-05,0.131,0.129,159.801,218147,4
177,6I9VzXrHxO9rA9A5euc8Ak,Toxic,In The Zone,'Britney Spears',"'dance pop', 'pop'",86,2003-11-13,False,0.774,0.838,5,-3.914,0,0.0249,0.025,0.242,0.924,143.04,198800,4
178,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,This Is What You Came For,"'Calvin Harris', 'Rihanna'","'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance', 'barbadian pop', 'pop', 'urban contemporary'",86,2016-04-29,False,0.631,0.927,9,-2.787,0,0.199,0.119,0.148,0.465,123.962,222160,4
179,48UPSzbZjgc449aqz8bxox,Californication,Californication (Deluxe Edition),'Red Hot Chili Peppers',"'alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock'",86,1999-06-08,False,0.592,0.767,9,-2.788,0,0.0021,0.00165,0.127,0.328,96.483,329733,4
180,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Uptown Special,"'Mark Ronson', 'Bruno Mars'","'pop soul', 'dance pop', 'pop'",86,2015-01-12,True,0.856,0.609,0,-7.223,1,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
181,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Sweet Dreams (Are Made Of This),"'Eurythmics', 'Annie Lennox', 'Dave Stewart'","'dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop', 'new romantic', 'new wave', 'new wave pop', 'singer-songwriter', 'soft rock', 'synthpop', 'new wave pop', 'rock keyboard'",86,1983-01-04,False,0.692,0.711,0,-7.498,0,0.225,0.0,0.12,0.875,125.135,216933,4
182,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,"""Awaken, My Love!""",'Childish Gambino',"'atl hip hop', 'hip hop', 'rap'",86,2016-12-02,True,0.745,0.353,1,-10.614,1,0.174,0.00662,0.118,0.598,160.111,326933,4
183,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,'SZA',"'pop', 'r&b', 'rap'",86,2022-12-09,False,0.644,0.728,8,-5.75,1,0.0543,0.169,0.161,0.43,88.993,153947,4
184,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),"'Post Malone', 'Swae Lee'","'dfw rap', 'melodic rap', 'pop', 'rap', 'melodic rap', 'rap', 'trap'",86,2018-12-14,False,0.76,0.479,2,-5.574,1,0.556,0.0,0.0703,0.913,89.911,158040,4
185,4pAl7FkDMNBsjykPXo91B3,Needed Me,ANTI (Deluxe),'Rihanna',"'barbadian pop', 'pop', 'urban contemporary'",86,2016-01-28,True,0.671,0.314,5,-8.091,0,0.11,0.0,0.0825,0.296,110.898,191600,4
186,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,'Travis Scott',"'hip hop', 'rap', 'slap house'",86,2019-10-04,True,0.598,0.427,7,-8.764,0,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
187,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,Enema Of The State,'blink-182',"'alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'",86,1999-06-01,False,0.434,0.897,0,-4.918,1,0.0103,0.0,0.612,0.684,148.726,167067,4
188,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,"'Calvin Harris', 'Ellie Goulding'","'dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance', 'indietronica', 'metropopolis', 'pop', 'uk pop'",86,2014-10-31,False,0.646,0.823,2,-4.123,0,0.213,0.0,0.322,0.418,128.035,227267,4
189,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),'Red Hot Chili Peppers',"'alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock'",86,1991-09-24,False,0.559,0.345,4,-13.496,1,0.0576,0.000105,0.141,0.458,84.581,264307,4
190,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,'Harry Styles','pop',86,2017-05-12,False,0.516,0.595,5,-4.63,1,0.0275,0.0,0.109,0.222,119.972,340707,4
191,161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Doo-Wops & Hooligans,'Bruno Mars',"'dance pop', 'pop'",86,2010-10-05,False,0.498,0.59,1,-4.721,0,0.511,0.0,0.107,0.0784,145.867,217867,4
192,1xsYj84j7hUDDnTTerGWlH,Dream On,Aerosmith,'Aerosmith',"'album rock', 'classic rock', 'hard rock', 'rock'",86,1973-01-05,False,0.392,0.476,1,-7.583,1,0.397,0.000163,0.309,0.234,78.031,267597,4
193,3JvrhDOgAt6p7K8mDyZwRd,Riptide,Dream Your Life Away (Special Edition),'Vance Joy',"'folk-pop', 'modern rock'",86,2014-09-09,False,0.484,0.731,1,-6.694,1,0.431,0.0,0.151,0.51,101.654,204280,4
194,5Eax0qFko2dh7Rl2lYs3bx,Efecto,Un Verano Sin Ti,'Bad Bunny',"'reggaeton', 'trap latino', 'urbano latino'",86,2022-05-06,True,0.801,0.475,7,-8.797,0,0.141,1.73e-05,0.0639,0.234,98.047,213061,4
195,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,Midnight Memories (Deluxe),'One Direction',"'boy band', 'pop', 'post-teen pop', 'talent show'",86,2013-11-25,False,0.6,0.663,3,-5.802,1,0.225,0.0,0.119,0.286,121.07,245493,4
196,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Slippery When Wet,'Bon Jovi',"'glam metal', 'rock'",85,1986-08-16,False,0.541,0.96,0,-2.947,0,0.0663,2.25e-06,0.344,0.812,122.803,222707,4
197,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,LAST CHRISTMAS,'Wham!',"'new romantic', 'new wave pop', 'soft rock'",85,1984-11-29,False,0.735,0.478,2,-12.472,1,0.189,2.48e-06,0.355,0.947,107.682,262960,4
198,1ZMiCix7XSAbfAJlEZWMCp,Falling,Fine Line,'Harry Styles','pop',85,2019-12-13,False,0.567,0.267,4,-6.502,1,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
199,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",85,2014-06-21,False,0.781,0.445,2,-6.061,1,0.474,0.0,0.184,0.591,78.998,281560,4
200,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,A Star Is Born Soundtrack (Without Dialogue),'Lady Gaga',"'art pop', 'dance pop', 'pop'",85,2018-10-05,False,0.553,0.502,0,-5.972,1,0.299,0.0,0.764,0.296,129.976,210200,4
201,3Wrjm47oTz2sjIgck11l5e,Beggin',Chosen,'Måneskin',"'indie rock italiano', 'italian pop'",85,2017-12-08,False,0.714,0.8,11,-4.808,0,0.127,0.0,0.359,0.589,134.002,211560,4
202,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),"'The Kid LAROI', 'Justin Bieber'","'australian hip hop', 'canadian pop', 'pop'",85,2021-07-09,True,0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141806,4
203,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Only By The Night,'Kings of Leon',"'modern rock', 'rock'",85,2008-09-23,False,0.542,0.905,9,-5.653,1,0.00172,0.0104,0.136,0.374,153.398,203347,4
204,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,MAÑANA SERÁ BONITO,'KAROL G',"'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino'",85,2023-02-24,False,0.87,0.517,1,-7.918,1,0.576,0.00553,0.11,0.54,111.002,207627,4
